5000 100000
2942 3793 22
4326 4097 17
4144 688 34
440 2777 28
980 4697 5
1374 2301 11
3428 4936 22
1215 4531 2
2068 4876 29
1673 2654 24
2198 132 14
4937 3291 40
1196 1375 23
4262 232 34
2243 3541 23
2945 2976 15
3961 554 13
495 3808 40
4004 3809 23
1158 2587 46
989 1814 15
4736 419 7
3396 2094 29
3858 3909 10
4594 1081 38
4497 279 27
3987 4376 2
670 644 24
3481 2685 16
451 55 8
1139 1977 43
416 3880 11
4954 2128 36
565 4657 38
3433 2641 12
1463 2570 11
4910 1837 45
1979 3414 46
2168 4009 32
2863 3496 36
1721 2128 22
3010 2927 22
2932 4375 36
567 4945 7
2420 119 23
3174 4898 2
1461 1525 4
308 2917 9
4552 4842 22
2267 4771 48
3759 1522 12
3925 4837 4
2352 3103 39
2484 3858 39
507 1209 7
252 4732 29
3512 2690 35
1641 649 1
3192 4494 42
2650 1295 21
2499 1278 44
2342 1027 17
2535 4267 10
891 4126 44
3649 168 43
2062 1826 36
3244 3766 37
3690 1989 11
3950 746 3
1479 3945 4
1166 367 17
2603 3121 42
1416 4870 25
835 473 32
3212 316 14
787 2992 47
148 1144 13
674 3243 19
2928 1678 36
3603 2827 28
4545 1588 3
4963 2186 1
2086 4253 40
3168 4614 19
1421 1986 26
2336 3516 13
1181 4197 27
2688 622 36
4900 2244 14
4803 2133 39
2566 1014 31
898 3832 48
3793 1763 19
1156 4619 8
4490 3275 39
705 3454 41
3501 3125 19
3981 2863 38
313 2826 42
4088 3245 29
499 1773 27
481 2762 2
1337 2056 47
3213 3860 47
2452 3805 31
4211 3464 22
1501 2268 11
804 1369 11
1352 1381 18
934 4703 50
2303 452 18
3912 1245 30
3865 3042 14
2583 618 43
2427 2348 28
1447 1414 4
2975 3776 6
1391 3446 36
4376 3096 33
238 4861 43
4229 4892 41
4585 754 17
1943 171 41
4817 1570 8
3704 2605 6
2173 4232 20
1442 972 20
369 1264 20
245 270 2
828 2272 35
3326 893 26
2153 1531 5
2362 1788 41
2717 1251 11
4094 2387 2
1706 712 4
3029 454 3
3685 4418 28
4211 842 34
1991 4753 26
3832 2365 40
1142 3241 31
596 1463 7
4150 3484 26
3679 3702 25
141 4039 31
4121 2156 18
91 3484 48
3955 4026 4
528 3619 32
3193 4415 43
4039 4939 18
2574 578 41
2748 737 1
2357 4002 43
4781 4518 40
3147 4606 4
2333 4857 47
3375 1694 36
137 587 28
2256 2141 33
3405 689 28
2538 4108 2
2757 3140 16
3252 3927 27
4424 3592 16
3387 185 46
4201 499 10
1607 2965 13
3280 1518 4
997 3373 13
1695 4925 20
638 3347 4
2627 4017 2
3048 3418 42
4613 2114 22
369 3955 28
4704 4563 29
4399 2135 33
534 1300 40
1081 1305 11
2369 1115 24
4721 4084 46
4016 815 19
881 4743 26
3871 3160 9
407 2965 18
1804 4759 48
2993 116 47
1384 349 24
1661 4298 47
2514 3321 19
3872 2839 32
1572 2189 18
1320 4010 2
4225 3530 22
815 3323 29
2183 2384 5
4927 1269 19
659 4048 27
2652 3513 12
4146 601 4
1982 3905 9
2076 2434 24
782 549 10
2408 1151 4
3854 1703 41
4727 1454 25
4038 3158 34
4409 2755 30
3848 2001 3
3931 3951 5
3537 1630 31
2322 3615 2
3734 3147 44
749 4303 8
3911 3206 39
1866 2274 15
2453 2284 1
769 2991 22
462 4752 38
4303 4894 25
1619 78 41
1996 431 28
3997 2937 15
1747 3904 44
3904 1001 42
2258 2669 7
4489 1359 37
761 4614 10
2562 2460 20
802 181 33
4767 3369 2
1809 1167 50
1248 2271 36
1450 4337 37
289 3076 6
3242 4720 3
3855 4691 46
2159 4838 44
4312 1332 34
739 2050 37
4454 4407 23
4405 3963 29
478 4982 25
3861 1853 30
661 1333 43
4442 1466 18
2007 127 28
1917 1877 50
646 1406 11
2701 4017 10
4392 1981 17
4786 4486 40
2760 2436 7
3000 613 21
3699 3886 47
783 237 39
1274 3709 44
2739 2905 13
606 1476 15
1513 3349 49
3709 1246 5
3713 2349 2
835 4249 41
4740 2509 25
1631 318 16
1877 3044 4
2989 738 12
3035 3664 44
3026 4194 3
4041 962 10
3516 4238 4
1655 1222 48
2969 3593 4
4038 4399 15
773 320 30
3323 1917 9
2895 2426 38
732 4161 23
3241 121 45
699 4472 13
611 4438 37
506 1027 32
3141 889 18
4857 3101 40
4369 2522 13
1809 3264 29
1782 1893 42
1852 4194 4
1891 3685 34
4179 3643 3
3623 1223 27
769 4267 38
847 1973 47
1384 4171 23
4441 1238 36
4200 4947 2
139 2929 9
3276 2730 22
4535 3580 20
1480 4939 16
2384 4959 20
3058 1935 15
1744 2481 41
3338 4338 29
3037 3834 39
445 3305 22
1770 3501 21
3092 4620 1
1603 2277 33
2954 793 33
4915 844 4
2504 214 4
2842 2546 47
13 3833 2
3592 2725 50
2379 637 47
2322 4372 12
3919 2449 12
427 850 37
3 4692 17
4546 4626 47
3991 4270 42
1984 2910 22
2548 95 9
1735 4486 25
4982 4456 44
3516 71 17
699 1064 47
4548 1723 26
4746 133 30
3615 3278 23
4219 3894 14
1956 944 9
1965 2141 31
4336 1799 49
2228 790 2
1220 4354 15
3118 1498 38
2968 3618 36
1964 4868 4
1413 3256 28
4122 915 23
2254 1329 46
2835 1710 14
3613 545 12
2917 3951 30
1509 521 18
2930 3180 39
4313 191 41
3028 4832 41
4784 3996 35
2960 3670 6
4287 1295 44
2276 4843 17
2307 4472 34
3930 1610 34
728 825 7
355 2025 5
1346 60 6
117 4195 39
4796 3401 31
1571 3258 19
3386 4905 19
4209 3001 11
1170 1245 33
4676 4226 2
412 1269 7
4892 3154 11
1182 1495 3
2808 4765 9
742 964 22
3790 4205 41
1803 2632 3
1821 4951 8
4855 4800 48
285 3256 36
1994 4394 40
3277 79 24
715 4234 37
3978 1228 46
4850 4040 43
1839 162 48
1975 851 35
4232 4728 45
2316 3579 20
1553 1803 6
2452 4493 27
1188 655 9
958 1126 6
3427 2463 31
154 4475 19
372 2482 29
4231 1954 11
4746 104 16
1800 1169 40
2062 2699 14
3730 2000 6
3965 4699 20
3744 107 31
2227 1464 26
255 4351 6
3121 3412 37
3483 3053 18
4007 3744 48
885 3380 11
408 2946 49
3413 1017 46
1962 4914 37
1385 2195 2
2626 1756 6
513 4149 34
1565 4492 20
4188 515 13
401 679 37
4777 586 1
468 1988 7
4462 169 50
3786 2495 21
538 222 42
4264 2284 13
2556 1971 8
663 961 40
1165 4826 9
4150 3115 11
4573 3336 26
2552 999 50
4887 643 45
3217 1610 8
28 73 23
1727 2335 31
1192 3332 38
3838 2054 10
2792 1123 5
1785 4282 1
3000 3480 37
20 770 13
2594 3217 39
1646 1245 18
4072 2395 2
4199 3795 39
3495 4081 20
3115 2714 35
1059 1515 39
3286 1144 31
342 2777 30
1202 507 16
716 1240 21
852 1497 22
2368 3734 17
2101 4239 23
3085 3136 3
1226 3788 19
4462 1385 17
2179 801 27
4258 2258 18
1741 2633 41
4912 155 2
3475 2859 20
3174 1785 48
2091 3073 35
1461 3221 50
1033 2206 34
1217 1115 41
202 422 23
1504 2969 40
3756 2428 17
2858 2448 39
1389 385 49
630 3725 41
1177 1523 13
2230 227 14
1554 1786 5
1199 4795 27
4982 3659 8
4062 3635 46
3304 2557 16
4660 1287 30
2182 379 37
2814 2321 11
4514 1603 1
3637 3948 11
168 3217 16
3977 1862 17
3438 1563 6
2791 740 21
4719 3092 1
1577 4020 48
459 4696 23
1205 2701 33
364 4573 1
1236 1851 19
955 1195 33
3052 2656 45
1198 2750 22
4009 1657 31
2761 1340 43
2916 3335 11
1525 2022 41
2875 4324 7
124 3859 30
925 178 26
4871 2020 37
3369 4388 35
1205 2930 50
1198 2731 28
329 4778 50
2167 2781 45
1151 487 18
3491 539 14
4524 399 49
2411 1804 7
1479 231 8
692 3222 31
2463 2585 28
2169 2948 48
1956 2435 3
1759 4242 14
3141 1413 12
1805 534 48
2041 4329 41
1847 3904 20
354 2792 37
893 376 29
1417 3928 5
4022 507 25
4638 4665 31
1005 895 36
1894 192 34
843 4954 14
157 3508 10
158 99 44
2114 2322 21
4145 4006 5
279 826 33
3493 1398 32
3586 4739 14
1025 2426 24
2670 4795 15
2409 4885 20
446 3615 36
4932 699 27
2410 3733 21
4142 1781 29
1225 4916 4
827 4569 50
1377 4974 49
852 3815 20
2540 892 4
840 3602 5
3997 3273 31
968 1617 7
2306 4919 7
4346 793 1
3381 213 6
3150 2706 42
611 3057 27
490 2063 21
782 3923 26
2225 174 16
97 1996 9
4107 4729 33
4137 4832 6
131 2959 35
4108 1676 12
4949 1036 6
1122 288 7
1839 456 37
1242 354 21
708 1883 33
1683 1577 28
2333 1874 17
2105 159 35
831 4272 12
929 3971 48
2925 4766 32
4247 2893 39
3586 1923 4
3448 4524 21
4358 2560 6
703 4800 15
226 3119 22
1313 4843 43
853 795 36
3687 4037 36
2221 4016 8
4551 917 12
235 250 16
1177 892 43
3755 3679 31
2529 2233 16
4285 1497 6
3768 4819 14
2780 3877 10
3734 2784 41
4281 789 20
888 2819 44
722 2075 8
4824 471 2
478 4285 1
1644 4285 50
1282 2911 30
3166 4476 9
858 1643 44
704 4646 3
222 3495 33
1108 609 1
2668 4753 16
3342 685 11
385 3728 25
3136 1742 46
4358 4242 6
1194 4155 1
4565 1628 26
474 987 30
1520 314 42
662 4378 30
1661 1718 32
1596 844 16
1672 165 28
4625 2162 43
3253 2494 47
199 2642 39
3676 3485 4
3102 2073 2
3454 2868 37
264 1961 19
4546 3879 15
258 4379 9
349 2958 13
4286 3604 29
3252 3633 49
2749 3001 2
2357 2393 22
874 4500 26
1201 3662 30
4484 193 4
646 2456 36
1670 1603 3
2236 1949 49
2991 721 1
1196 4007 42
1166 4980 21
3840 4983 45
3118 3433 10
3907 1361 48
1984 936 48
3058 2620 16
883 3209 12
1818 2715 44
4852 3300 26
1463 262 50
2499 4452 16
2191 682 24
157 4522 23
3441 277 19
284 3824 36
2963 760 46
3193 4187 24
3988 4587 19
1582 4659 29
3930 2899 7
3484 1936 39
3184 2451 19
980 2173 35
2777 3067 11
275 3109 8
1668 1354 18
1026 4191 33
4093 920 19
4698 2617 23
208 3790 4
3236 2004 30
4452 593 21
3878 1073 33
3844 2729 28
4218 427 8
3391 1254 27
4511 4017 19
1370 2403 35
3199 4321 5
2826 3933 13
2439 1308 29
4489 61 49
1364 1499 9
2506 915 34
3650 780 23
3795 1673 46
3997 3790 2
643 2147 36
3014 2068 18
2229 1537 46
3734 1223 35
4462 743 26
390 458 21
2510 314 49
2288 839 29
311 2157 45
2869 3287 34
289 2511 9
2723 3998 9
38 3071 37
2213 4577 24
2263 3778 47
3449 4743 29
4761 1563 35
159 607 8
2414 1170 32
3731 2802 21
487 1773 34
2707 4621 45
763 2066 21
1212 3114 13
529 4098 16
1647 1814 27
4732 320 48
982 3075 35
3616 185 31
416 131 16
1126 3101 14
995 3580 25
4406 513 24
3842 3150 40
2623 3431 7
4346 3408 6
3164 2138 50
4291 1477 26
3588 4055 16
846 1540 8
245 624 21
2074 4039 38
4454 2545 15
1510 2795 5
400 3988 19
3622 569 4
4162 1234 20
1889 1845 44
2774 2866 27
3286 1564 47
3219 1633 45
2471 4201 10
1293 2825 19
3789 3848 16
914 4207 40
32 1028 2
679 1987 29
731 4040 18
229 1620 25
1991 533 3
1046 4911 33
1111 1961 26
4972 4264 8
1680 506 28
3978 3059 29
4144 3336 48
3037 4583 9
4985 3416 32
1387 3483 17
2917 1332 45
2429 2028 18
2381 2667 12
951 678 17
848 3497 49
4844 3197 32
4848 620 44
1436 3429 32
2358 4576 19
4891 3478 9
4997 2005 45
4865 42 34
681 4349 30
1172 1841 11
1747 2198 23
1363 4065 3
3197 2076 33
844 1943 41
3092 2054 10
1146 3147 17
1959 373 32
2529 1710 3
1709 4375 32
3633 1538 47
3885 1211 27
1798 2128 14
4118 2119 48
811 2042 47
2579 868 6
2495 3993 41
1796 2403 23
1665 2530 4
1139 2627 1
1932 4443 28
4036 529 2
4418 3314 45
2148 1226 49
4003 3803 44
602 4251 16
4327 3252 45
3777 1762 25
3203 4106 1
2110 3165 2
2968 3568 34
4863 1109 16
3178 4792 37
4819 2996 1
3223 4592 50
3269 3504 39
1362 1868 5
1428 4475 16
744 2851 49
317 646 16
1809 1347 34
4613 4997 25
1550 1341 38
1941 2162 25
319 3174 45
3504 17 33
685 162 1
2195 3436 47
4307 71 39
737 2908 6
69 164 10
3143 3555 24
2298 268 4
1381 2777 43
1550 454 9
4299 2580 15
2643 3662 26
141 3257 7
369 4967 13
755 1463 19
2551 1607 2
569 4689 26
1702 2025 26
1285 3707 33
4331 1225 47
3138 488 39
3329 4769 41
3672 80 18
913 4207 17
3142 1124 17
4309 3159 9
4145 724 16
1663 89 28
2024 1991 42
2347 98 27
2516 3324 16
2500 1957 23
206 866 21
3345 367 25
136 2950 29
1234 4749 30
1041 1653 26
4795 1757 35
4290 1821 10
502 4764 6
27 3077 25
3615 2558 44
4523 2441 16
2436 33 18
3081 3361 19
4698 997 16
2213 2671 34
548 987 22
2598 3354 15
1877 1513 14
3161 2369 29
4295 2135 38
1292 3434 47
4645 421 40
4888 4939 39
856 1705 39
185 2502 25
802 3974 48
96 3413 29
4898 2704 23
3785 444 13
1527 3166 12
1637 659 12
2466 4155 6
3397 1820 26
2517 852 48
3704 4683 44
1443 825 16
1925 1809 33
4999 3252 45
2552 984 9
2517 2903 25
2790 485 24
3860 465 14
423 995 40
2640 1713 45
4424 4102 35
838 849 18
1283 1076 7
4825 4639 20
2442 384 29
2618 463 49
1192 2166 30
1735 4413 38
3554 327 40
2082 770 46
2215 1298 7
1624 466 17
2950 2401 31
1146 2861 2
2143 3346 43
2523 2495 24
3465 2381 22
2039 560 43
226 1025 12
2846 1102 32
3859 1848 9
4396 493 29
4148 2534 44
65 4100 5
3721 4428 26
641 2340 10
1448 1097 34
913 4431 49
4633 485 34
884 1829 50
334 4829 23
4375 4596 4
3205 4167 37
797 3038 14
4507 2593 7
1457 1736 34
1788 4042 26
1982 1080 46
4375 4145 13
3676 3008 49
4551 3071 39
4173 1449 2
1616 272 12
1783 2497 20
2277 4202 30
3668 1988 34
3978 727 35
3609 4191 1
4841 2748 22
2442 4679 18
3150 1185 42
1503 1980 21
2303 2364 41
4838 1392 46
1156 3446 24
478 4261 14
209 725 44
3170 781 41
4351 4053 11
115 3274 43
2978 2809 37
4601 2482 50
1288 2638 19
1100 615 41
1557 650 19
1583 4919 38
637 1052 25
31 2957 45
4113 472 18
3833 305 28
3443 3167 12
2472 2608 41
2016 3404 10
2625 444 29
1246 2331 20
2982 3702 3
2291 3125 35
3951 2132 23
1066 2918 45
945 2001 12
1451 639 25
2872 1024 42
3363 362 16
2221 3278 5
1067 3634 14
4323 295 32
1026 3663 23
3460 275 5
680 3870 1
1934 856 23
1129 4502 35
4103 3107 19
4819 4729 50
2280 2906 32
1919 1 49
2245 2609 30
42 3337 1
2417 1517 12
4702 545 45
2925 606 11
1090 4110 12
4217 1632 25
105 2011 7
3463 1648 1
4929 1713 33
2845 3542 8
1075 3098 18
1573 3088 21
228 918 33
4056 603 12
3296 4665 23
1865 1642 11
2171 2950 47
3042 4097 3
1534 3265 43
2377 4245 13
2375 1136 45
4621 3170 49
1480 202 7
908 2966 11
58 3470 3
2166 1589 29
745 3592 37
4922 1808 1
2605 3264 8
3837 2336 11
735 4452 26
4189 1747 10
1998 1122 14
1138 3962 8
978 4612 23
410 1434 48
3288 690 38
4350 599 36
4909 189 32
4461 1615 9
345 2900 6
263 2588 24
3465 4660 31
943 4559 3
758 3831 41
592 3302 27
2597 1741 45
819 4798 14
3881 4831 14
1734 66 18
1664 2163 32
4117 704 33
474 622 16
2103 3309 1
4061 3561 46
3591 4774 17
3948 2954 9
4724 3863 23
1804 2917 9
3864 568 41
3900 1729 3
3151 4994 18
3799 1857 4
2808 2205 11
2910 682 34
1358 3694 11
799 914 43
4034 2264 8
851 4597 32
3692 3461 50
349 2211 14
2383 1568 39
295 2553 21
2841 959 8
3816 4318 1
1033 1619 47
3913 2479 22
4751 3972 11
166 3033 18
861 2819 27
1177 4553 47
2056 3772 31
3758 4611 2
264 1611 10
608 2540 39
4392 4222 6
873 2236 48
4445 3992 38
4828 2717 39
3011 1604 19
21 1278 43
2089 4066 17
1477 139 47
2887 1110 27
2182 3168 27
607 340 37
1520 2024 10
2176 4864 29
608 2628 10
3484 1524 8
1625 2008 6
4240 3480 13
4034 2585 21
4394 847 5
2413 1338 18
2308 423 13
1302 2260 40
848 1333 43
4495 4148 20
3655 1498 48
185 2151 14
2678 4176 24
1930 4661 13
4106 1506 20
1884 3564 43
1400 4222 32
3020 1366 25
2395 1941 18
4541 1689 45
4536 1260 9
4830 1540 9
1970 2251 40
3350 2400 2
3197 1497 38
1877 445 18
4241 225 16
1851 3071 19
250 1780 46
524 426 44
3238 4261 45
3389 913 15
3453 2973 46
4051 363 28
3560 4297 15
278 171 35
1283 4610 48
2766 2918 47
1065 80 4
4283 3152 39
2822 2083 24
543 1286 40
867 2024 18
926 4274 46
1511 1737 14
3729 234 7
2845 2549 10
4644 3224 28
1252 1401 17
1344 552 34
346 4642 21
3595 1178 28
3100 4413 42
3103 4199 17
3926 614 15
4288 235 27
1864 2603 2
1906 2511 38
1448 4874 33
1431 2363 10
634 4136 17
1716 2325 47
2155 2176 6
44 133 37
4050 1989 28
4353 723 34
3067 3894 6
3563 1575 41
1927 2511 17
2777 4451 1
4668 1329 21
1594 1438 32
4293 1244 13
2078 558 35
1931 2464 36
4899 2861 30
2555 3058 6
3298 4865 1
2809 2811 27
2333 174 23
2269 3448 40
2701 3894 42
2436 950 5
4285 4436 41
541 3383 29
2584 2697 24
2305 1680 9
1370 4882 23
1611 2120 12
223 887 28
3952 3069 6
2368 1295 35
3601 4917 10
1850 1517 22
4232 3998 12
1043 494 13
3414 4606 25
3778 804 17
2273 663 48
746 3357 38
4589 2541 50
3217 2114 14
1702 2021 21
1951 2704 12
1895 2647 22
4043 1323 30
2636 4693 10
364 3627 21
2902 2468 13
2881 2975 35
1771 2095 37
2742 4099 20
4050 385 10
563 4514 19
1658 3536 23
3556 3471 31
470 2761 14
3314 2642 44
1007 4185 43
182 999 15
3658 2812 44
2588 2343 19
3490 2182 46
4140 4499 9
602 1562 10
2438 2399 12
1418 2456 45
4260 3115 9
3105 1973 27
2205 3929 26
4176 169 7
4051 3782 3
1499 4745 8
4369 3712 37
4420 2322 18
604 631 3
1339 1852 38
779 163 31
1515 3693 41
1204 1832 33
1606 2627 17
4572 3338 22
2102 4378 3
2489 3981 5
4376 3325 13
114 2889 40
3058 1411 37
4545 1557 9
3409 2596 5
3857 1409 7
1341 995 50
1941 2728 41
4418 1506 29
2459 1652 34
736 3710 31
2239 2939 34
194 3264 42
2192 3183 28
1751 2556 46
3711 1162 38
391 3419 43
2169 4778 48
4500 4270 11
144 2520 17
3047 1493 38
907 118 22
84 3417 34
1185 3193 35
1586 3626 35
2372 3889 47
2797 4708 18
1735 2226 15
4731 2828 15
1103 915 11
2041 444 39
247 477 35
676 4696 4
1537 2619 37
354 184 32
877 200 12
4585 1690 1
1310 464 18
2745 990 39
4454 2217 22
835 1591 28
4450 3352 42
3439 377 41
3894 15 4
3748 636 19
3492 4552 4
1379 292 15
2130 4124 31
3262 1627 43
1160 617 34
4690 1803 26
2880 530 13
2749 2148 41
3776 3996 37
485 4425 32
3914 32 3
2585 2198 10
1187 4379 18
2658 498 49
2406 1741 16
2432 4135 12
3185 1154 34
4442 914 33
2429 4995 9
3283 1917 35
770 4929 17
2405 562 3
4752 2135 44
3916 2217 9
51 3783 19
2844 144 13
2841 3405 12
804 1671 36
2653 461 1
2100 1059 3
1425 2858 43
2337 1106 37
2530 1164 48
481 4012 2
1503 1642 46
3218 4949 41
1141 1134 31
1213 2086 17
2732 3606 49
2308 3196 45
1937 4004 31
873 4824 45
1589 4676 2
2062 3185 42
2506 4473 25
4238 4317 25
2148 247 5
2840 2633 11
4793 3365 30
2113 1415 45
4397 4236 41
2996 1824 8
4107 771 7
3927 2846 5
2239 3862 36
1520 3816 2
2099 3170 36
2289 573 17
4685 3388 45
2502 480 5
4886 134 29
1911 1375 21
1370 3443 14
588 845 18
2954 3151 38
1532 4471 32
389 3621 40
2162 4473 45
920 44 35
1800 1362 41
3211 4168 4
2341 2280 9
3043 916 29
2400 4641 24
349 3620 46
4217 4735 34
3758 1248 17
2207 3978 45
4274 4283 5
3827 853 50
1441 2083 4
654 4856 24
3422 2950 18
511 3648 23
3154 1127 3
2058 1349 36
1974 3510 27
1971 924 41
594 734 36
2772 1484 42
1942 4182 33
3361 3429 11
234 2085 49
2618 2777 38
1678 4040 30
3583 1017 37
3977 4058 17
2210 3436 17
251 3924 35
1372 1538 33
3582 949 44
644 1410 35
2362 780 19
844 146 21
2419 3229 49
4291 1127 26
1734 2139 25
2718 3301 2
4308 3347 15
2222 2465 32
3260 685 27
4387 949 28
4914 1293 48
4911 2758 47
1515 2309 3
3482 476 27
2596 40 17
1156 857 20
4433 4673 35
2412 4634 27
4397 3243 43
2211 311 12
779 2611 17
1580 4835 21
1075 1612 13
3001 3323 16
4604 3460 47
3993 3615 18
4832 2184 14
1972 2915 32
2892 1049 4
4705 1555 26
2933 1562 25
3966 3847 34
957 2242 14
2868 304 36
4507 4575 30
2323 1472 20
4086 3802 16
3231 4698 11
2685 174 49
4021 3830 37
3359 1559 33
4925 461 10
212 4343 7
1759 281 49
1470 748 24
4961 1401 30
3353 2946 41
198 3916 40
4345 1857 1
113 166 50
624 381 9
1076 121 27
3142 3756 1
2915 4111 44
2041 530 38
3908 3271 5
4926 2711 47
4518 879 36
123 3903 1
4040 2734 14
3417 1779 39
114 2948 43
3612 987 26
658 2830 41
365 1644 12
3386 1618 33
1890 380 19
178 1492 24
2521 3315 2
2833 2963 13
3354 2153 33
3727 3037 38
1514 1108 23
360 1988 16
3434 2993 35
693 1022 39
4671 4679 33
1319 4188 5
2904 4992 20
1476 4869 16
3829 4960 11
3821 2318 37
3225 2412 25
4572 573 30
206 1492 25
256 225 29
3431 4446 37
3273 1079 25
2602 1000 17
648 4727 18
3232 3364 35
1769 1974 1
4288 330 21
3917 4289 14
3020 1742 47
2862 326 50
4496 2917 45
791 2484 31
427 2539 21
1411 2873 11
399 1976 1
2338 794 18
1258 4850 31
81 2779 30
67 1911 14
2082 3246 18
2471 4711 26
2520 1483 12
3002 2780 50
636 4974 45
3317 2435 48
3014 3998 30
2121 1604 8
2886 759 28
2618 4107 8
2274 1723 13
3466 4338 38
3054 1395 41
1908 2306 33
1334 4849 16
3703 3809 49
1170 4226 31
2869 1972 5
114 1646 47
3011 4208 31
3304 2535 6
2732 4816 23
4239 29 46
3949 4830 33
2185 1080 17
965 4177 36
1319 1698 41
627 4673 2
4308 21 44
1848 1066 12
1468 3308 3
3205 799 50
4193 82 33
962 2254 13
2804 2458 19
1006 62 43
2182 3759 13
1021 4326 45
1538 1760 31
4113 1705 5
3319 4854 49
4187 4440 12
862 2036 8
1580 3816 3
3538 4472 13
3260 4619 2
588 3152 12
2275 1079 6
4510 3804 14
2652 4768 25
2229 3230 32
2717 4404 34
1993 4025 47
2437 17 5
2715 4277 45
2339 3113 28
777 4659 6
4657 4939 26
4132 494 47
4544 2125 30
1658 1105 44
2301 4705 6
3645 2625 1
2185 232 11
2284 2456 20
3141 2352 7
1428 3305 34
3759 853 39
3398 1174 13
3051 902 46
3013 236 39
3558 2005 35
2421 4632 24
2653 2595 11
953 1702 33
103 1548 24
179 4260 43
3099 3299 39
3660 824 7
3544 4988 48
839 342 21
2406 3929 5
4036 3752 33
3153 3697 2
1972 4149 43
2500 725 48
2078 1985 48
4775 4756 26
4071 4953 13
4615 29 7
3110 2336 31
4405 4817 30
325 4135 2
1380 3777 20
2479 4304 44
4444 3536 43
4639 3044 31
2605 3295 5
1615 2579 42
1833 3941 22
4512 2626 31
61 2839 31
3342 1051 30
1454 481 36
802 273 34
2602 4084 48
1765 8 10
530 4827 11
1781 2271 20
3445 4539 37
4066 4077 18
2836 4730 21
4104 3937 24
2327 2146 15
117 2985 41
1766 4489 22
913 478 27
4185 4950 42
4977 1026 17
4872 1772 47
4264 3663 35
2411 4076 39
2033 71 9
124 1240 34
4978 748 21
1263 4446 44
2943 4776 48
2508 599 21
1608 3308 48
48 4945 47
4225 2298 42
955 4300 37
330 4036 23
1144 4763 5
1522 4111 42
2223 1037 3
2937 1063 6
3145 2270 21
2619 4180 45
2994 396 12
1826 3488 16
595 3628 39
1795 2441 1
802 1238 17
1122 2477 38
942 1940 48
3435 434 6
26 3961 27
2649 3912 19
3720 579 25
3974 490 3
4923 2203 50
218 2013 7
1727 3130 3
1584 4988 34
2537 4659 11
4190 3745 4
2114 2264 10
4830 2972 8
1115 140 25
4744 423 46
2210 2122 43
357 4177 38
4698 2280 47
3803 2703 8
1330 3835 30
4613 3864 11
1437 1130 16
4458 4052 49
768 1219 39
4508 2110 41
1032 2846 37
484 3288 7
1264 2779 11
2480 2982 35
2634 109 32
1531 1670 24
3907 3929 25
870 4489 31
3112 453 1
2871 347 17
2186 4877 48
281 3574 37
1320 4923 20
3521 2379 9
3156 3597 18
4285 1854 41
3373 542 3
4008 4846 17
4829 4470 45
2981 2440 17
4439 2840 29
426 2273 43
2550 4573 40
3440 794 31
1695 37 1
3824 141 11
1949 1491 31
3407 3115 29
1073 4641 1
3056 3932 24
3926 2160 12
146 4348 10
3387 1648 13
163 424 25
4738 958 4
689 2723 47
4942 948 25
3932 4376 13
2980 3083 26
2802 3193 5
2520 3440 21
4373 4790 37
2290 2225 42
1 121 35
1974 1994 22
1076 2225 43
2249 4765 20
1741 4582 11
1058 3324 6
640 4488 13
916 741 15
4627 4459 17
2883 447 21
4058 1375 30
2932 4741 1
2508 3070 34
4853 2467 13
2167 3406 10
1694 4750 12
2706 3093 14
1852 2269 28
3049 1018 28
3090 3497 40
1123 3193 14
4026 4801 40
472 2759 1
4118 1745 14
4988 2855 22
3751 4618 49
3527 1020 48
3514 4480 2
4121 2613 17
614 4139 40
4032 411 26
1778 2773 37
3266 1137 34
169 3994 4
2608 3348 6
4014 3503 26
4551 3548 23
1858 1586 38
3383 449 23
1973 1846 28
4602 4501 5
499 439 24
4082 2733 16
4243 3193 8
2539 2163 41
528 2874 29
2537 4666 11
3361 4572 32
3873 1203 26
2623 1120 18
3491 3711 50
2943 345 33
2967 3173 47
2317 733 50
300 2913 10
4679 3894 33
4659 202 23
3798 437 32
950 4684 8
4691 2183 5
403 2329 31
3740 3299 45
2488 1201 2
169 3717 29
1340 1774 24
1831 3768 19
3921 4107 35
4927 1467 47
3430 2408 37
1204 332 1
703 1854 49
4234 3454 50
1092 3235 15
624 2359 13
551 292 10
4094 1576 47
928 435 25
1816 1309 21
2945 83 19
1907 98 29
2196 1932 20
2435 990 41
1753 4854 41
2835 2217 2
1913 2258 4
3853 1700 46
3304 733 20
4142 2948 33
1654 4952 24
3849 2334 47
2721 472 13
4488 4067 16
2927 3042 29
890 2212 34
4864 2182 8
2207 372 32
4375 3546 35
3055 2870 16
1718 3542 23
1513 3780 35
237 3566 22
4583 3544 36
2801 4126 50
1841 796 22
4430 798 28
4993 2139 48
2649 475 3
2599 150 40
4300 2426 29
1730 3231 9
788 664 31
2725 3256 3
526 1168 16
2024 4292 32
4863 4083 40
4263 368 18
2964 2412 46
2826 3124 2
733 3032 43
2525 3745 4
3794 4360 12
4062 31 13
439 2123 26
1542 4443 10
1840 1129 32
4211 2776 26
1333 3519 41
195 2443 21
4542 965 45
1059 4789 32
2050 1734 48
254 3330 50
1081 1077 11
4090 2064 24
3196 3555 13
948 299 1
713 1286 29
2848 104 36
3212 184 11
2593 2589 32
4630 3822 18
1871 3698 4
51 927 5
1399 73 1
