1000 5000
921 627 1
104 238 18
589 563 13
157 983 13
119 643 17
389 504 18
614 928 14
10 537 29
716 225 18
91 599 17
485 669 17
703 276 30
861 456 6
444 505 30
468 453 29
929 130 30
166 767 21
511 583 3
68 832 13
846 818 7
735 933 6
129 811 9
730 605 4
870 105 12
550 319 3
216 752 27
34 262 16
83 217 7
0 45 4
643 351 27
394 865 20
446 947 26
117 972 27
293 309 3
89 38 27
64 318 23
884 265 4
456 758 28
46 393 17
665 103 19
856 805 22
758 505 16
15 147 18
779 70 9
523 232 22
141 955 19
629 110 24
591 41 11
252 97 7
916 124 18
424 421 24
50 7 8
39 900 27
51 324 17
577 326 23
988 748 28
346 229 5
554 969 9
983 545 24
26 90 23
317 807 5
253 862 5
874 799 8
555 553 13
710 620 25
25 359 1
610 251 29
682 758 15
325 911 1
248 235 4
252 608 21
408 772 14
120 856 16
774 231 26
38 98 4
488 419 2
183 767 14
598 175 11
722 936 7
339 745 3
254 198 26
57 823 2
833 14 29
690 611 26
167 631 8
173 347 9
896 565 11
639 130 5
541 452 29
703 355 16
880 89 17
781 810 26
894 864 21
248 963 4
969 201 15
486 712 29
645 136 22
673 1 10
536 12 27
627 135 15
557 589 26
836 960 20
504 219 4
674 363 30
745 875 29
986 65 3
917 786 20
322 823 1
709 598 17
290 553 4
185 617 1
598 172 19
497 191 15
128 135 28
748 671 8
902 942 7
818 734 29
815 897 24
672 351 28
406 176 2
23 76 27
924 599 20
545 870 16
279 726 21
377 490 5
401 750 25
368 637 28
418 314 2
143 293 1
11 816 15
775 248 16
989 506 4
476 444 11
880 488 9
46 197 4
788 197 23
450 785 21
218 249 12
374 368 8
871 781 23
905 60 21
132 383 5
172 735 2
358 225 14
433 117 27
410 676 28
959 674 3
956 147 7
144 797 7
232 850 6
936 274 21
953 390 8
925 31 4
908 193 8
245 961 15
343 623 7
637 282 26
147 441 3
787 146 27
654 606 5
724 472 17
749 56 14
849 954 7
353 995 9
802 514 17
464 109 23
36 747 9
256 265 23
431 617 23
897 309 11
888 291 28
364 942 7
105 295 16
620 268 12
849 827 10
593 597 8
255 477 2
308 952 1
183 242 6
725 40 18
936 576 14
212 433 19
429 356 13
472 52 1
755 563 15
187 773 28
639 400 5
877 922 11
826 138 15
663 261 30
579 524 20
694 471 7
319 675 12
406 207 19
283 717 5
628 802 25
717 95 18
624 909 1
536 75 9
699 102 11
493 652 6
920 607 30
876 208 6
619 216 7
61 67 30
671 145 19
497 995 5
573 158 4
244 153 30
731 120 14
587 495 12
580 494 1
308 189 12
282 68 13
603 879 25
231 778 19
518 240 2
34 151 14
690 189 15
457 507 18
686 840 27
392 682 17
397 398 25
643 765 4
183 363 7
251 580 18
419 185 21
874 67 16
231 250 13
202 130 10
706 833 10
442 356 3
227 487 29
282 0 14
843 455 6
426 937 3
529 241 4
930 874 15
256 945 21
590 27 12
393 720 15
965 626 23
999 629 23
883 1 1
582 507 28
125 361 9
962 753 14
960 582 24
988 689 23
471 43 19
786 233 6
833 221 30
567 185 9
826 869 19
821 973 23
10 546 4
482 79 1
897 698 7
593 321 7
425 357 25
821 676 20
999 897 10
727 75 11
508 691 6
8 9 1
114 790 6
487 865 16
723 768 12
984 37 30
749 642 29
282 151 8
163 848 22
358 111 9
532 677 18
278 275 15
789 764 13
344 455 11
783 358 6
237 392 23
665 646 15
452 7 17
621 473 22
293 117 1
95 928 24
1 7 17
371 848 28
929 691 13
443 213 11
366 641 11
533 197 5
238 167 12
481 168 14
922 726 24
355 678 14
922 752 24
490 141 15
901 33 8
378 965 26
809 62 10
931 535 10
933 768 21
760 981 20
622 24 13
59 264 3
883 566 10
228 404 11
242 605 1
886 373 24
698 104 1
894 91 21
314 341 3
366 226 13
561 131 30
500 995 3
567 441 7
770 755 20
277 887 3
975 576 16
286 154 2
73 598 24
604 592 21
23 37 12
613 982 12
70 254 28
247 827 29
123 243 28
9 40 29
11 620 28
85 189 7
721 584 15
352 601 30
636 869 11
254 369 18
916 111 24
836 67 30
618 503 7
494 190 7
675 249 15
507 930 22
284 852 9
550 209 27
250 50 9
524 379 16
510 181 10
40 764 3
759 88 9
873 894 21
340 814 30
534 48 25
169 434 8
728 265 16
986 490 30
832 892 2
925 107 10
799 773 2
105 543 16
375 339 25
842 459 22
448 7 27
92 993 22
363 835 12
675 199 22
836 736 9
313 161 5
575 996 1
287 935 13
435 431 11
593 862 11
423 957 4
903 436 15
204 764 19
892 232 24
242 107 22
86 243 28
343 193 14
651 665 30
485 120 26
885 134 3
295 715 16
642 71 2
210 857 21
387 319 14
257 698 29
613 862 7
98 702 18
783 664 1
568 260 14
107 185 23
929 165 27
682 127 24
489 772 1
401 404 30
737 542 4
225 462 12
865 725 12
474 5 28
727 551 17
172 298 9
462 796 26
204 477 1
849 926 26
809 22 12
716 421 3
811 123 10
322 617 7
676 802 26
495 90 26
74 448 1
222 905 22
557 834 11
801 718 23
177 81 1
491 739 13
379 282 27
40 568 27
227 493 1
757 892 10
686 126 23
982 800 14
341 959 22
808 705 29
869 182 19
372 606 25
616 101 30
751 765 27
868 615 27
613 102 7
530 674 11
251 528 28
684 610 18
130 541 2
454 719 23
689 613 22
922 91 12
875 623 3
910 691 15
670 675 14
664 524 9
874 647 11
358 469 10
898 823 9
591 776 16
911 572 21
31 568 4
389 219 19
417 686 7
435 593 8
64 35 4
588 684 18
209 967 5
897 194 28
694 485 23
800 229 17
210 62 15
681 452 24
20 995 7
374 348 9
258 990 14
704 763 12
344 252 2
133 586 26
882 662 30
703 691 17
411 246 15
321 612 21
956 68 12
301 801 12
440 999 14
334 699 13
925 901 30
751 481 11
69 524 5
95 51 28
527 618 7
892 62 30
256 474 5
984 230 7
801 554 20
758 746 17
327 650 13
913 830 28
767 218 2
332 792 11
398 511 23
664 478 5
886 599 18
553 767 9
417 477 9
34 113 10
154 667 21
84 62 6
560 716 11
451 730 28
166 267 15
704 946 19
553 958 10
148 28 20
930 74 17
747 531 4
591 760 11
235 542 20
354 86 2
284 563 10
174 290 16
666 325 11
546 993 18
445 850 17
319 445 17
524 945 22
331 277 10
599 717 21
72 203 7
993 532 20
749 33 19
459 956 5
900 955 19
758 151 20
841 165 28
225 764 25
529 285 2
31 122 10
791 156 9
247 802 25
169 227 24
419 997 15
510 49 5
986 5 11
0 446 12
480 882 6
203 108 4
629 822 17
997 856 21
871 561 6
373 374 10
506 236 16
797 576 4
481 988 19
447 90 2
114 652 14
111 819 28
311 284 30
438 61 8
792 657 16
130 275 16
63 518 25
816 33 16
760 996 30
16 599 24
101 111 16
488 283 15
860 689 6
446 80 21
542 683 29
762 872 15
412 481 23
744 47 14
762 792 20
327 597 2
915 423 15
41 394 29
778 175 24
549 896 20
634 274 21
785 451 26
926 194 18
645 624 19
14 545 3
228 59 8
977 798 25
343 530 5
760 198 24
612 783 13
137 19 16
20 450 7
73 631 18
268 0 27
208 123 13
564 733 28
79 341 10
55 454 19
348 943 20
720 493 10
394 773 14
970 567 21
143 400 27
29 374 1
402 874 22
335 500 27
142 575 22
759 475 10
998 113 6
359 839 5
470 544 27
361 700 25
317 41 14
816 228 14
376 144 17
30 642 5
230 351 17
932 832 26
26 882 25
348 418 21
938 580 12
761 829 15
445 696 29
422 603 10
257 220 11
503 623 4
223 995 19
474 427 10
565 151 7
562 110 4
749 999 3
357 940 22
535 826 9
475 403 6
110 82 17
437 683 28
926 340 10
449 714 2
243 858 5
692 795 5
222 549 5
369 677 3
273 210 21
243 465 27
109 920 14
160 123 3
823 657 15
376 49 27
273 994 22
908 978 6
946 944 24
873 732 26
69 654 21
525 70 27
46 894 15
55 408 2
343 765 20
119 301 13
45 748 22
905 503 2
11 571 23
20 416 29
107 500 15
927 725 11
541 568 23
875 70 30
502 838 12
457 463 25
742 803 26
127 919 24
75 895 5
65 831 4
204 346 23
122 415 20
712 41 29
315 971 17
773 216 30
775 377 11
241 2 24
107 680 9
763 483 3
385 973 6
371 214 30
290 890 5
445 509 9
407 37 24
513 847 14
126 922 3
744 146 18
378 630 19
376 466 10
337 890 24
476 808 13
29 765 16
90 227 14
586 452 26
69 536 5
357 814 2
416 563 21
956 744 22
370 831 27
304 240 4
24 944 28
69 575 1
302 213 5
426 134 21
129 212 5
365 793 3
947 694 18
148 662 20
113 902 28
880 465 3
465 659 6
886 94 13
589 944 2
133 566 11
307 14 14
830 338 26
248 611 3
559 687 28
293 730 10
54 448 30
303 755 22
921 996 25
531 730 24
467 655 20
391 52 21
727 17 15
335 896 22
172 839 18
410 426 24
179 466 24
364 571 11
720 787 15
363 313 29
525 0 20
772 793 2
217 399 29
957 624 22
757 610 1
347 794 23
320 238 4
863 716 2
624 681 6
425 135 16
290 987 14
647 173 4
289 829 25
933 383 13
467 9 1
160 270 8
879 664 13
260 404 16
669 192 23
154 958 28
843 237 12
162 580 13
662 742 14
580 309 11
199 330 2
580 535 19
27 401 26
207 87 4
660 139 2
801 565 15
678 758 1
242 811 7
423 615 23
504 509 3
83 894 13
886 54 5
969 881 3
686 818 23
620 37 22
112 537 18
898 525 18
880 876 16
81 496 15
404 422 29
126 660 26
565 432 29
199 8 22
907 47 13
380 397 26
230 829 23
982 567 2
199 671 30
686 133 16
427 457 23
820 401 14
898 299 12
118 640 27
961 905 29
140 234 23
777 681 23
988 598 8
877 413 11
254 68 20
654 963 22
81 144 27
855 583 7
421 37 18
739 369 25
569 208 28
724 189 24
575 638 17
697 136 20
253 285 17
975 147 21
506 385 26
11 849 17
917 793 12
35 358 30
624 990 15
666 139 8
239 41 27
571 647 29
954 113 13
300 945 25
156 738 28
521 579 9
205 544 8
213 746 7
614 877 28
350 810 27
466 548 2
70 366 22
264 78 14
66 564 16
853 372 12
869 509 17
597 350 18
819 174 19
996 935 20
234 113 17
525 499 5
793 616 12
768 789 2
391 704 3
972 600 10
599 366 4
711 665 20
212 501 1
443 217 30
265 528 2
14 143 16
239 733 17
403 217 28
662 894 24
826 778 24
553 599 24
490 398 27
364 375 10
312 145 8
813 240 10
738 425 26
104 322 22
22 958 18
833 847 5
908 979 28
735 496 22
911 206 9
603 596 16
724 228 9
236 549 10
719 999 26
333 512 27
228 7 26
639 214 26
576 403 19
822 967 22
204 503 10
20 258 24
573 586 10
570 750 27
60 948 24
171 763 12
219 198 5
904 277 21
772 437 5
399 725 28
578 253 16
338 673 19
473 23 30
123 3 14
708 257 1
592 461 1
383 56 12
844 873 3
135 633 2
282 798 15
741 769 30
237 871 6
768 32 17
998 295 18
981 281 1
765 310 4
111 399 1
536 318 5
594 525 21
740 150 26
231 554 19
827 484 5
649 310 18
551 983 12
737 792 6
489 492 15
980 874 1
856 687 4
103 155 13
451 953 1
276 84 30
19 704 23
762 406 4
434 990 7
613 388 24
842 389 22
226 321 16
595 140 2
697 536 27
317 202 30
935 240 11
620 784 25
302 421 8
849 25 25
741 272 20
729 188 8
661 326 5
631 969 2
778 918 12
378 265 23
382 790 7
870 717 5
540 113 5
540 982 23
944 278 26
595 580 15
547 884 16
667 281 22
571 336 6
672 673 30
898 647 5
184 373 20
388 404 10
43 861 12
413 347 22
197 522 29
433 533 13
908 252 9
46 353 19
46 224 9
351 541 7
401 563 6
543 780 26
534 167 22
253 388 17
101 272 4
183 639 30
58 317 6
336 980 3
870 285 10
312 520 19
659 213 14
719 368 21
461 104 24
945 113 14
727 689 9
100 875 30
149 695 24
952 6 28
301 312 28
677 40 26
18 835 29
644 872 8
906 736 11
666 714 4
82 146 16
194 899 23
401 434 27
609 301 22
121 341 9
730 226 21
276 273 27
353 840 17
643 69 18
170 405 7
629 79 18
145 105 25
735 529 23
771 268 22
566 679 23
848 290 23
813 653 4
73 416 1
526 745 29
591 484 21
676 64 11
569 855 4
22 865 12
861 927 5
475 957 10
478 24 14
668 750 19
569 506 27
800 239 27
911 84 26
228 298 20
87 724 13
426 795 16
595 223 4
277 312 9
745 356 23
355 212 16
385 708 30
472 157 11
826 904 28
426 983 19
12 993 18
107 757 15
212 178 13
29 429 13
64 315 20
84 545 18
450 441 2
432 954 15
206 474 24
191 990 7
232 204 11
598 585 13
620 967 9
88 45 25
432 690 30
871 481 20
15 499 13
917 628 28
535 945 25
310 881 2
463 475 25
505 470 11
759 869 6
929 9 16
631 433 3
942 819 17
358 598 4
447 345 25
550 764 30
771 477 26
764 534 4
196 110 3
889 750 30
904 147 6
894 517 26
236 553 25
515 593 2
74 336 8
472 630 17
799 662 9
121 838 6
918 552 26
257 988 24
661 773 10
763 181 17
751 249 13
380 187 1
798 459 16
724 748 16
450 289 26
596 643 25
172 937 26
634 899 7
41 121 15
21 836 7
244 227 22
81 442 16
413 868 17
729 902 14
313 244 1
234 662 30
759 800 18
924 104 17
705 766 11
706 201 21
317 763 16
279 142 19
345 565 6
876 784 17
976 434 19
834 83 9
249 285 20
913 38 1
924 70 21
352 320 30
6 796 24
624 900 6
965 891 2
427 603 20
366 662 5
675 618 7
466 877 10
557 522 30
990 709 26
317 676 21
257 821 7
813 869 6
403 807 1
710 792 1
245 239 10
935 517 14
395 630 7
364 845 16
12 520 28
982 219 18
876 446 30
757 37 5
953 627 29
626 879 2
450 310 16
711 691 26
762 22 8
141 651 28
621 673 8
380 960 7
355 897 12
298 145 23
589 458 19
501 853 18
548 146 14
346 493 20
687 372 9
78 515 27
187 794 12
996 135 5
953 111 22
130 409 24
925 332 8
438 686 21
50 314 5
780 851 28
8 328 9
452 404 17
351 141 20
321 700 5
376 34 13
588 477 20
700 849 13
899 946 15
824 240 13
12 799 24
456 529 13
143 341 20
21 380 26
60 101 19
891 146 23
606 365 21
522 408 22
769 36 11
934 421 28
433 147 1
736 439 10
515 100 22
930 637 15
4 470 3
888 111 12
158 17 27
401 608 30
630 339 9
908 669 28
845 231 25
330 64 11
555 360 29
953 831 17
331 860 9
134 918 13
549 882 24
415 163 11
178 891 11
296 509 25
760 467 12
456 243 16
184 375 23
758 223 21
576 828 28
179 359 17
456 58 27
597 295 29
480 999 1
40 142 29
134 330 27
706 485 26
901 748 7
312 483 15
331 268 27
848 792 3
989 441 10
813 715 22
819 792 7
213 896 22
547 809 3
433 982 3
117 322 14
210 904 2
708 110 27
726 810 24
359 574 3
935 118 19
458 605 30
242 693 2
710 64 26
729 833 8
329 134 24
439 357 22
125 769 30
239 855 8
954 367 27
572 188 27
64 148 13
761 395 14
252 204 1
326 195 17
101 95 5
541 555 2
680 377 28
715 797 9
0 654 12
365 993 28
123 703 3
66 831 6
861 73 16
679 282 10
354 286 17
456 926 29
726 274 11
444 385 24
526 653 29
316 73 14
773 898 5
366 697 25
582 452 14
836 861 3
141 696 26
803 421 19
652 473 11
201 85 24
136 237 22
344 428 1
839 300 24
227 13 17
312 565 18
447 996 14
227 22 30
2 504 28
302 808 30
942 134 26
4 546 8
140 813 6
210 715 5
306 766 9
599 604 8
580 640 7
851 257 25
273 114 19
901 627 26
304 192 15
242 945 21
337 812 22
199 81 4
775 788 1
46 392 29
225 784 15
771 823 8
710 751 12
760 243 30
481 712 13
176 393 29
272 698 2
100 704 9
67 73 18
327 347 6
293 195 30
235 680 9
983 600 7
823 534 30
911 592 26
765 235 23
353 334 26
750 61 16
393 404 5
355 477 12
259 127 13
708 971 29
392 796 19
817 42 19
112 427 20
282 466 30
331 743 23
905 91 19
405 246 10
280 127 29
393 225 12
781 446 17
21 553 4
702 745 24
607 85 7
893 553 1
876 932 12
309 210 19
357 600 1
534 112 21
186 314 16
963 626 22
647 701 16
968 554 20
310 664 28
796 811 19
274 990 5
951 963 7
776 675 24
471 892 20
514 743 3
209 538 30
412 297 12
832 468 16
934 803 29
852 787 27
83 429 27
921 567 23
428 866 24
558 278 6
728 628 7
694 798 11
480 403 12
874 50 30
685 71 6
830 21 19
286 180 23
864 69 25
540 247 17
200 745 17
265 324 17
921 343 1
732 159 9
184 739 6
392 575 13
378 903 7
70 522 1
723 27 15
740 946 2
666 156 19
980 603 7
842 276 8
42 997 13
341 370 29
341 201 18
585 440 1
994 703 14
0 536 27
684 152 18
453 998 8
406 282 18
458 831 15
627 290 25
736 441 4
780 352 15
886 468 27
707 901 13
743 265 8
316 103 2
181 457 2
117 674 4
715 701 15
846 410 16
278 922 20
894 560 28
273 100 23
398 141 23
78 271 12
343 895 22
942 668 13
495 700 12
547 488 11
357 856 30
395 545 14
443 846 15
642 761 11
589 471 17
933 915 30
659 461 5
300 76 21
99 296 29
929 31 6
682 386 23
521 181 6
800 30 30
400 257 1
698 720 15
202 73 26
586 907 16
27 836 24
700 152 29
17 860 5
815 654 29
594 477 17
718 436 19
793 684 6
668 828 14
948 156 28
957 669 12
808 53 30
234 793 2
377 236 2
997 781 9
469 38 10
434 893 6
704 907 18
838 245 25
579 295 7
353 491 26
616 434 9
133 278 3
692 169 1
270 995 3
595 44 26
519 326 13
602 998 28
75 915 28
656 559 15
911 519 30
568 511 28
905 396 1
115 292 29
118 572 24
891 968 24
610 874 18
362 754 10
475 620 5
271 647 26
427 894 6
193 961 18
455 100 3
310 642 17
795 254 1
860 966 19
565 900 13
297 375 20
913 992 6
651 681 17
681 218 16
81 280 27
77 759 19
978 221 22
237 243 11
296 884 8
955 757 4
458 603 4
84 758 21
869 112 6
516 222 29
299 218 6
354 310 26
366 30 1
615 764 19
975 160 25
630 961 24
885 439 3
182 393 2
573 431 15
942 139 20
798 707 18
877 78 25
77 82 3
736 154 5
430 995 8
446 859 2
198 227 26
316 418 20
892 773 22
917 59 28
368 682 11
632 19 1
869 997 18
520 908 11
705 373 22
767 31 15
757 428 12
903 23 3
423 993 25
67 367 15
217 997 11
804 917 24
795 372 13
824 292 3
912 776 23
896 254 2
933 787 23
97 922 18
427 418 27
702 264 3
129 194 13
171 178 28
492 449 25
641 19 22
107 837 28
924 855 6
259 805 22
948 871 19
513 98 17
976 948 26
922 856 27
965 224 12
381 72 28
112 30 9
526 842 14
800 984 27
743 146 10
105 541 19
379 45 1
183 97 6
947 42 29
368 576 15
658 518 20
227 155 25
933 499 23
874 488 4
852 781 26
414 641 4
856 971 22
846 756 1
310 167 7
744 770 7
968 909 19
690 530 18
297 405 20
576 191 16
301 523 18
531 527 6
314 974 14
967 570 7
664 816 30
697 123 8
961 216 29
684 368 24
311 285 11
301 109 26
309 416 19
96 232 30
723 598 25
38 603 15
117 495 29
751 264 18
528 716 20
623 509 13
522 266 11
301 852 9
334 342 10
353 723 6
862 464 11
49 781 1
723 797 25
223 936 15
932 369 17
988 144 28
976 178 19
429 190 25
81 742 4
913 892 16
498 832 9
460 127 14
852 227 7
52 216 30
563 508 27
144 288 9
142 244 8
898 257 8
344 925 16
707 655 11
913 738 16
889 514 26
738 54 27
331 966 20
935 262 12
714 976 29
835 9 26
509 113 12
489 715 18
281 460 16
972 664 6
328 930 24
989 151 25
534 636 13
832 141 7
668 694 12
234 75 26
455 164 9
473 654 18
720 830 12
458 945 11
636 868 24
946 529 11
826 451 7
963 872 4
354 747 14
25 166 10
923 726 1
376 371 21
690 505 14
706 367 23
14 140 7
531 587 26
275 356 8
800 757 13
558 882 1
114 741 28
9 39 6
295 823 3
807 597 22
729 108 18
305 809 5
947 653 26
232 44 16
387 66 25
69 726 19
641 745 24
998 234 2
14 428 27
145 11 7
876 377 23
145 262 6
910 191 18
8 317 15
608 526 29
409 696 13
593 893 11
413 353 11
331 15 16
317 631 18
587 442 6
18 656 6
117 909 15
448 319 17
174 951 17
367 787 15
108 487 15
493 221 7
512 710 8
542 272 18
278 961 17
583 782 13
89 969 21
171 514 28
957 654 5
481 581 7
62 316 29
881 870 14
453 556 26
612 786 24
505 118 28
267 778 27
208 956 7
783 169 25
253 528 9
395 375 26
743 26 16
602 100 9
116 916 4
519 181 28
820 4 6
108 898 27
36 983 28
863 75 12
249 682 30
290 957 15
887 17 12
853 169 19
385 705 8
534 78 15
261 632 1
752 621 26
126 654 19
605 786 2
683 55 19
293 422 28
959 206 4
547 846 21
748 658 10
933 576 16
388 132 3
238 293 27
60 203 28
268 900 13
365 6 28
441 994 22
178 46 12
623 149 22
885 863 28
142 361 8
723 988 11
394 797 19
297 654 24
527 201 27
338 805 22
644 612 23
334 498 1
245 95 7
936 897 1
610 604 4
36 797 24
983 164 4
142 834 26
305 672 1
348 990 21
383 271 26
1 219 22
711 991 24
703 948 6
735 245 22
746 87 25
355 674 12
884 703 21
131 143 20
824 19 29
0 166 6
578 938 15
960 936 19
850 818 13
392 543 7
655 45 23
612 879 10
64 657 18
344 78 23
825 35 16
104 556 30
265 782 15
639 404 15
144 501 7
13 230 21
320 635 18
851 795 19
456 767 18
374 589 14
316 88 27
118 419 3
283 217 9
337 995 28
122 909 19
629 346 2
967 599 14
33 712 12
322 389 19
325 213 23
745 435 21
212 14 3
174 12 11
698 202 14
349 42 14
573 220 8
238 282 26
601 569 17
415 373 30
907 534 1
231 300 3
702 805 17
47 854 30
247 910 8
690 750 7
382 872 13
137 157 13
601 545 13
670 169 27
351 827 28
149 229 28
354 539 2
873 28 26
228 705 11
693 906 9
237 292 30
148 635 18
908 440 23
331 397 19
885 480 28
74 111 29
36 407 20
515 618 20
437 173 27
432 655 18
461 356 24
922 988 17
171 745 30
784 233 16
207 31 6
13 571 28
155 66 16
765 859 15
9 481 20
755 87 3
50 878 9
954 556 13
654 30 12
428 132 21
339 853 20
60 444 6
540 520 25
965 755 26
283 617 20
924 410 28
404 130 25
389 296 2
316 393 23
926 723 9
804 808 22
338 68 21
520 984 27
151 139 1
471 857 16
155 12 13
502 935 26
215 501 23
996 467 4
600 408 5
447 659 9
74 116 23
597 20 8
442 564 17
990 272 16
473 33 2
719 342 13
695 805 5
868 930 24
179 739 29
220 403 25
240 716 25
831 867 1
55 947 27
21 755 20
434 836 12
250 349 24
415 160 22
486 589 24
310 665 15
303 717 11
595 753 17
949 435 20
962 835 24
745 587 21
379 262 25
420 425 14
560 258 19
694 331 6
827 80 26
229 658 27
78 980 19
165 652 18
304 755 6
802 343 15
479 594 20
277 751 12
155 975 28
637 500 29
245 77 16
64 760 3
169 451 19
385 571 30
445 287 8
618 3 3
75 187 19
766 544 2
363 900 16
937 778 18
887 74 29
729 221 10
61 453 29
780 948 29
473 623 17
412 119 13
873 165 21
806 471 10
346 681 25
594 295 9
942 576 8
10 610 6
202 686 3
455 87 21
708 929 22
413 898 20
398 218 27
250 263 11
594 362 5
576 674 19
220 416 1
123 240 8
402 600 6
366 727 2
65 95 25
245 237 3
471 999 2
510 609 4
185 433 14
894 263 24
620 49 10
632 835 7
886 464 9
60 410 15
491 987 16
900 104 14
322 420 3
885 73 28
210 663 24
58 638 14
436 941 17
207 784 9
516 687 29
53 860 4
508 210 12
129 768 17
331 264 18
901 402 19
498 137 17
748 908 10
789 165 15
949 644 6
660 621 17
457 928 29
404 249 23
471 994 28
496 391 19
187 78 26
705 886 26
497 507 1
296 63 22
63 470 17
277 989 14
171 746 1
450 787 21
269 198 29
811 939 20
926 31 26
402 443 14
529 140 1
282 288 7
542 854 21
384 609 15
488 278 27
252 441 18
868 405 6
234 484 3
857 408 22
767 284 9
689 739 20
962 380 26
635 293 11
171 828 29
859 11 18
946 510 9
559 127 5
193 590 18
552 27 13
370 546 10
652 879 20
672 686 2
46 458 20
971 818 15
521 420 3
155 301 6
799 211 14
104 29 29
827 845 21
72 690 28
661 900 2
418 136 19
842 738 19
752 572 18
688 540 6
412 581 12
676 520 22
262 436 12
520 645 27
771 484 28
803 406 14
612 351 18
386 797 20
451 142 17
714 97 4
880 753 4
369 459 10
57 138 23
985 879 18
668 13 19
798 496 15
316 458 15
76 383 6
812 425 28
769 764 17
135 515 9
655 544 26
537 598 16
823 192 2
97 704 11
194 234 19
645 546 3
190 452 21
559 231 28
522 894 22
342 851 28
520 843 17
434 353 1
277 891 16
293 768 18
173 634 23
828 889 5
622 111 28
40 899 14
268 154 15
636 846 25
387 87 4
833 997 28
946 838 18
113 371 28
665 483 16
427 856 8
769 976 30
824 601 23
461 772 18
384 593 17
408 505 12
481 548 28
218 65 5
467 885 1
669 721 20
63 239 4
795 586 15
430 112 23
540 36 17
497 123 17
600 947 17
224 30 15
445 975 14
256 316 11
465 706 19
34 2 15
15 291 5
610 848 1
477 919 11
837 906 10
877 13 21
844 587 5
875 733 6
299 588 4
981 35 9
273 639 13
471 219 30
177 843 17
804 649 29
232 862 11
385 618 6
309 467 17
72 989 25
636 104 3
426 109 27
577 36 2
29 858 8
55 13 11
248 334 12
559 808 17
546 316 8
841 218 9
50 262 19
99 910 29
381 116 30
352 403 28
522 607 2
554 101 19
624 698 5
18 178 20
665 334 1
21 422 23
874 699 13
326 407 16
235 224 17
855 48 25
7 0 18
696 872 16
212 776 21
463 687 3
638 927 12
179 676 27
81 180 15
132 17 1
776 255 7
750 760 3
838 255 3
972 594 21
999 421 12
722 506 16
516 256 30
699 156 9
529 101 28
409 380 27
106 276 6
280 105 15
421 330 20
323 998 12
468 648 19
290 420 10
880 794 2
415 180 24
876 646 6
885 576 16
339 86 6
285 218 21
748 393 5
111 535 24
429 976 21
766 431 24
28 133 5
933 528 3
357 908 29
201 401 20
689 369 14
815 932 6
93 944 5
73 989 28
554 504 25
454 93 10
36 319 26
380 11 13
13 255 14
339 819 4
850 21 27
459 982 22
569 231 22
331 949 16
651 177 6
125 953 30
187 456 22
869 199 6
228 764 12
435 782 23
68 869 26
440 718 22
285 241 29
77 19 24
150 28 3
546 970 8
984 651 17
510 387 15
799 701 20
886 626 16
273 154 29
208 500 10
874 90 7
965 785 1
280 513 28
681 702 20
819 426 6
968 775 18
974 546 3
602 244 25
305 645 21
462 213 5
360 155 25
305 628 16
502 415 21
578 926 17
389 913 6
765 473 16
684 816 27
332 785 28
609 346 21
861 468 20
279 609 14
891 818 4
402 517 11
662 398 18
722 792 27
742 812 25
421 367 15
476 51 22
805 670 6
126 199 11
68 912 15
281 58 25
890 227 8
934 409 11
520 472 18
516 402 18
795 464 1
920 164 18
58 792 14
836 568 8
670 115 12
181 683 12
758 44 10
51 503 4
862 373 4
314 905 15
842 624 9
856 312 24
250 346 5
285 367 8
803 152 12
433 456 6
315 518 26
918 43 10
193 222 4
790 770 24
660 229 17
41 373 13
2 786 12
6 317 3
227 328 16
524 418 11
493 21 12
317 129 2
855 396 30
889 294 26
499 529 16
0 612 12
312 72 6
287 235 16
922 400 12
531 689 23
517 42 16
66 167 21
825 810 2
507 192 17
30 840 11
594 22 12
306 834 21
204 655 13
307 845 21
640 980 8
647 662 3
431 112 28
488 672 26
95 624 30
709 64 1
175 348 18
922 759 20
825 51 21
109 132 14
660 268 2
706 629 10
484 875 23
148 508 7
935 570 5
734 134 11
580 519 29
878 814 3
14 179 6
185 44 8
119 998 5
825 297 29
489 637 26
904 168 12
720 526 19
500 365 19
516 211 9
915 28 13
230 102 30
145 534 26
441 402 26
703 952 8
37 156 26
423 625 5
295 518 8
251 689 9
790 185 24
889 656 22
612 237 26
218 465 18
849 870 12
437 148 16
619 475 12
237 865 15
234 810 9
63 514 16
840 912 11
726 128 23
313 786 18
756 498 5
656 900 3
780 861 4
366 993 20
492 165 20
256 100 16
952 246 4
63 782 2
503 554 6
387 535 25
294 109 19
486 769 15
176 612 18
713 506 30
310 424 13
738 583 29
347 564 1
355 843 7
119 622 10
891 541 30
539 89 8
535 744 25
869 253 27
412 514 16
772 39 11
857 989 16
144 866 9
261 321 10
192 941 13
36 177 2
538 938 21
235 507 3
950 729 8
417 20 27
589 495 20
890 654 2
199 680 8
586 598 29
67 43 3
885 608 27
373 725 3
831 142 19
810 515 14
93 326 13
95 340 28
985 951 10
370 563 13
685 803 4
564 802 20
521 483 23
824 560 8
475 537 11
270 645 16
756 839 29
713 626 6
658 278 11
699 210 21
923 567 12
605 65 24
573 113 21
523 867 16
236 166 22
203 680 3
219 126 2
982 335 5
761 80 20
307 25 7
55 596 3
963 91 26
277 306 12
488 600 13
796 229 26
