10000 100000
3739 9823 15
9631 4984 12
1151 1451 14
3587 1530 2
3169 4227 21
9392 5838 19
8096 7643 29
1658 1687 28
5012 102 10
6779 1789 14
933 3271 15
44 8359 6
3279 6396 23
9770 3194 15
6954 7896 27
2717 5319 21
9042 8645 29
9860 1157 11
9530 8612 4
3250 1047 21
5995 3576 12
8380 1880 20
4307 3135 25
6136 923 21
5969 8801 15
1787 3378 7
967 4194 2
2575 334 1
4669 7292 25
1745 1516 27
7103 9366 17
1319 2028 9
7874 6584 3
1811 4289 19
5602 8545 24
1417 5236 21
4176 5349 18
4628 9876 29
9010 9175 3
2768 5272 4
8569 8945 16
5961 5786 24
1763 3035 27
1394 9956 16
6629 8067 18
957 8365 7
6263 9228 18
6342 4500 15
5447 602 6
6935 6804 16
6193 707 27
5464 2403 19
4892 7384 24
4171 8580 1
3530 4997 10
7123 8130 27
4811 4826 17
5045 1766 5
5342 3971 21
4897 7046 13
8284 8475 2
3077 2437 29
7223 3988 6
3985 7612 12
7889 9224 1
5117 5239 1
8847 6992 24
9968 4091 16
3117 9902 25
760 1791 4
3267 8274 16
797 3286 2
5637 76 29
1005 6701 27
7687 6790 23
9100 9979 3
8881 8539 11
3572 1364 17
9437 3691 15
990 8069 20
8641 8860 26
7238 6687 30
1046 9623 24
8952 3645 12
5844 6846 1
15 1662 1
5077 1323 10
581 4049 30
3552 5244 8
3657 1618 2
8340 6172 23
393 8911 30
5652 8182 8
4979 400 28
4633 5868 16
2593 7460 2
1077 5523 22
3533 820 18
6380 9838 16
2651 401 15
6151 6362 16
7241 757 3
5745 8178 26
6815 1795 28
5945 4343 18
2033 2854 5
9447 8547 9
7482 2352 2
6289 548 24
4310 5146 7
5022 2536 10
7972 3847 9
4133 1293 1
2561 3609 18
1468 2671 11
951 1200 18
551 9648 22
6495 7936 13
4395 8997 15
1478 9778 25
1389 9366 10
1936 658 2
9932 8736 14
427 446 4
1037 6666 12
5665 892 15
5118 353 11
4613 4451 5
540 8281 27
3204 2154 19
5533 7451 13
9705 6811 14
4285 3456 29
1200 9970 23
1476 5557 4
4092 1992 20
9375 9268 4
4996 9252 12
8612 6521 1
9535 1176 30
4758 3918 11
4608 8055 1
954 5556 28
7269 4073 1
974 941 8
8676 8949 6
9968 9411 29
1517 1612 26
3022 5218 24
586 3949 22
8160 5039 5
5238 5584 8
9771 3591 15
9545 7435 4
456 9443 2
6706 9065 23
5335 1455 7
7730 4978 23
1765 1476 30
2750 4760 17
9147 431 25
6806 4716 3
880 700 25
40 3929 17
9045 6877 1
3936 4921 28
8860 7857 29
3871 1103 15
2374 1302 27
6207 2430 5
8981 314 3
8375 8716 14
9051 9881 6
9852 3974 23
9276 5513 23
6761 1195 7
7544 8656 17
4651 6876 23
5737 7080 14
3039 7653 23
3497 7445 25
2142 3330 22
4537 5607 9
6124 2429 21
6032 4723 9
1266 3916 27
1631 1423 21
5273 7136 17
1566 6365 26
3104 983 25
578 6338 4
9314 2443 30
604 6153 8
9445 5009 11
1629 5136 19
1337 5151 22
7727 6037 19
1644 6076 17
7148 2105 14
6031 3534 7
4953 2124 8
8644 7038 1
3526 7042 11
3352 1826 13
4822 2970 25
1146 7759 29
9968 1200 17
842 8086 17
1070 7864 27
1978 5296 11
4059 3055 26
6532 5296 6
1056 2460 17
4604 329 16
9259 9399 18
7269 6265 28
2 5035 15
34 892 16
4881 2030 30
1318 5562 24
7934 7814 9
9072 1265 9
3108 3188 2
3674 444 24
3483 8128 16
890 165 3
2199 9883 25
9061 5692 7
9759 6085 28
7158 9963 1
6617 6234 17
9991 4118 25
581 4728 8
5561 3609 2
5279 8434 11
7640 1926 7
1101 1271 30
5957 6966 5
9513 8566 21
6992 6035 18
6367 2839 5
8883 5029 18
2486 5036 27
5454 664 22
1097 9036 7
5557 2025 2
3977 6730 19
7582 2151 8
1365 8382 13
8492 5598 12
7577 8805 2
7506 3596 4
9201 7947 18
2464 4102 10
5550 9809 7
8430 8756 13
368 3341 27
7810 2857 13
2657 4255 8
1261 9629 29
3573 2090 25
4254 9745 24
9899 9944 7
6704 561 12
8868 7491 5
2986 584 22
9975 117 14
6760 4104 28
7159 5630 10
9445 2433 17
5198 793 14
7082 4855 28
9734 2373 10
7378 6192 4
8677 493 1
1646 5762 26
7920 976 23
4733 4265 14
9114 3081 1
4976 842 18
6700 4788 27
4920 5998 23
5112 9427 9
9516 9711 27
9103 7379 25
5804 8224 17
3871 1874 26
7738 7473 4
9450 9076 11
8271 7755 9
5155 2648 30
8798 2650 12
442 5459 23
7596 2836 16
387 8842 27
3017 477 25
6067 6077 9
3616 8389 20
8919 7544 18
4665 5043 9
4700 6440 8
30 9931 9
531 157 14
1851 7383 21
1746 4398 26
728 3828 8
9568 2198 9
5464 3018 8
9914 6505 3
426 3332 21
5250 7328 8
247 7062 12
3019 454 11
1887 3078 22
6531 1685 9
8740 6234 6
4612 269 15
3816 7967 26
1779 4914 15
881 5916 7
7094 5256 18
307 1647 13
1772 5579 2
3594 8100 15
2119 7724 6
7292 6759 11
6916 2094 9
7521 242 30
642 2127 1
6841 6530 9
8403 2457 4
9033 4959 22
5630 4407 1
8466 4856 6
1569 2551 13
7165 9838 22
7922 6325 3
9777 3885 21
5476 2733 24
2517 7597 1
3945 4392 30
7752 397 20
6175 3707 11
7277 1162 20
4061 7249 9
6000 3804 9
212 599 25
334 2301 30
9963 9061 4
1590 3254 8
873 3972 24
786 3967 2
212 9981 7
9606 5061 16
5068 8242 22
4745 84 3
1016 2994 22
2072 5989 22
2780 8627 6
9276 8021 17
9225 2657 2
8992 6170 1
1067 6882 1
6163 3969 13
760 9553 21
7812 9773 3
6284 66 2
6514 9805 13
1629 6887 24
9439 5293 27
926 9088 6
5227 1083 2
6175 7622 25
1962 4580 24
4581 9347 2
363 1731 22
7774 5710 26
3419 8589 23
7770 2684 8
9440 7288 10
8445 8684 15
6940 9914 24
8613 3925 14
6066 7108 23
2969 7196 30
2155 1516 23
3521 2659 20
2773 9200 18
8309 2626 26
9708 7376 7
3623 2681 27
4815 8221 8
5146 4081 6
2524 2520 14
1165 6527 25
861 4508 7
1092 5901 17
1109 66 1
7601 7835 26
9020 2551 18
7031 1843 13
2076 4310 29
2311 2992 29
463 4991 3
5975 8947 22
3168 567 29
4834 9887 2
1637 1150 26
2442 2788 22
8694 3123 27
6975 4190 2
5949 7084 10
9130 2730 22
8264 1173 18
8953 3664 10
6329 3920 6
8940 7011 9
853 1798 6
994 7764 8
9054 4444 7
4759 6226 21
1345 2695 19
5246 9568 25
7725 3514 2
7969 5141 10
4225 7864 14
4702 9704 12
1183 1490 3
1154 6070 16
2645 2174 6
6610 9775 11
3631 4157 4
1597 9757 1
8814 1327 19
5657 8351 8
6533 2287 21
7705 4984 20
2741 2409 12
9391 4908 15
716 6857 20
8725 2749 30
5453 4134 25
4170 7375 5
7451 3290 3
7550 1597 11
2255 3931 26
8575 4358 8
9768 9033 10
9596 707 3
7515 1472 4
2560 3728 17
5447 9593 12
5886 9461 23
9124 2587 25
7766 371 18
8162 4889 4
2761 4428 4
1635 830 5
9329 9326 13
4264 8924 30
8809 6574 15
3237 1907 23
5526 7796 9
8647 8552 28
6239 5956 9
8981 2124 24
2870 7791 15
8402 5538 27
6172 2748 15
3320 839 11
8393 9648 3
8281 4543 7
1152 6856 7
1342 7985 20
5736 2380 27
1778 2404 23
6440 2914 1
9755 7436 29
6052 8112 2
4780 5702 3
4410 5333 9
2094 7875 19
865 6008 17
6544 5783 5
2563 4821 19
1673 6750 20
8124 1677 12
9491 8105 4
4528 2193 14
407 5572 1
4633 2131 1
4518 3639 25
670 7271 8
4040 1710 5
8544 1965 19
8675 2416 24
1002 3132 25
8583 9723 29
6242 4363 19
1776 9859 16
90 7710 8
6051 5072 16
5716 5333 23
7746 6217 7
1001 3089 30
9481 8306 16
6072 5184 4
2437 3624 17
8718 4114 28
8931 8712 13
4361 4683 20
7952 2828 5
3693 4196 16
740 7940 17
1289 6359 10
1539 3136 3
1630 6463 30
7995 4122 2
1567 3245 9
897 1845 20
2270 6590 11
1501 2334 23
4491 6618 22
2945 7585 5
8367 7137 25
2907 4748 13
5549 3604 17
6675 4750 21
8171 5261 8
365 3823 1
4079 538 11
6336 7191 23
8383 2402 4
9656 4861 4
2166 1701 14
978 2668 27
9895 3011 15
4719 3061 15
161 8302 9
3809 640 27
1693 8835 2
4495 8562 24
2641 9755 2
5791 9601 4
4087 1868 5
7765 2546 2
7329 1060 1
8389 9232 5
9124 6566 7
9743 2952 6
9511 410 24
1355 6634 10
6149 3150 28
1140 4123 5
339 1423 11
4997 6109 19
312 1866 27
8520 7776 9
9305 4613 4
6474 5327 14
3286 4846 21
9586 3214 5
2148 9346 27
2075 4342 14
8651 1563 22
6765 813 21
3392 253 5
7343 272 12
9276 4507 26
7996 3219 9
2209 2656 13
2665 2560 27
1793 6334 24
6259 2206 9
1756 1234 13
6064 6499 16
9464 6051 4
890 9627 14
3468 8443 21
5567 3851 9
7381 9058 21
3954 1073 25
9932 6031 25
1942 4438 16
8850 7123 14
2149 4824 13
493 3086 19
1787 4062 5
4274 8726 20
9616 4970 10
7953 7184 23
156 1316 14
451 103 15
1252 5452 23
5787 80 12
2905 7248 20
5822 4544 15
5413 5650 30
9797 4587 2
1328 4441 15
7476 2583 3
8542 8148 6
7773 1275 26
6706 5053 1
7668 9575 30
7439 6374 30
9632 2 19
5376 5570 21
733 5999 17
8197 2858 27
9284 7363 23
5510 7547 21
4188 3491 1
4184 6255 10
596 497 9
9208 4127 29
2766 8010 12
7171 8730 15
7759 7367 10
1002 4293 11
4321 6471 24
7343 9777 29
6786 2799 27
7035 2577 3
5977 3867 21
9397 9773 15
9224 204 12
246 1374 22
1570 727 5
2520 5662 10
7315 3305 8
1270 6223 30
8316 4600 29
5784 176 9
4820 8831 10
4474 6405 15
1813 5229 3
6510 2792 22
4000 7234 24
9331 7126 10
7282 6648 20
292 1360 8
8234 658 3
767 7031 17
5975 727 21
6821 6006 12
1137 8482 13
3271 9028 18
2405 6249 17
4208 9930 26
2991 5361 9
6073 1476 29
8673 9018 19
7647 6759 15
9108 404 9
8509 1102 24
2641 8572 14
8008 5570 8
6941 1256 6
2763 1133 17
5459 5668 29
1028 5265 22
4990 1211 27
7617 2748 16
3980 4194 4
5952 4135 22
1554 2054 16
1599 6261 30
9630 4779 25
6368 9080 25
8098 5705 18
9045 6946 2
6578 5048 24
9456 5972 28
514 9472 20
8374 3633 14
5983 2641 17
1657 3967 2
3448 3808 22
9030 8174 8
5805 504 19
3333 9820 23
5973 624 12
784 6731 25
722 6954 28
7423 5450 12
5157 8511 21
4593 9556 7
245 7569 11
1031 7553 11
1582 2754 29
6195 5920 27
5884 3592 22
5664 7968 9
6863 7052 19
8960 7590 30
7371 7619 15
8823 8730 1
5824 8283 25
1594 3907 7
449 4329 8
4135 7509 13
796 8014 7
9487 4775 25
779 1230 28
6026 8797 25
4024 9181 25
2795 5657 16
6835 9872 11
6263 2494 27
7209 5019 21
1703 8570 16
2121 3607 8
8101 75 25
5560 5021 6
889 7304 3
2189 3854 19
9621 1647 7
3395 9054 24
8417 5756 11
5905 5167 8
49 8741 26
8618 7659 18
6371 2143 21
505 7837 21
8622 8125 16
1622 9006 21
4253 7064 1
6014 2010 30
6373 3338 10
8157 8435 25
4869 9150 22
9555 6784 26
4107 7179 27
422 2400 14
8453 8543 2
7680 8771 11
2094 1780 30
9343 3411 26
9574 252 28
1749 5688 22
6635 8535 5
9901 7834 17
3286 3496 16
7112 7908 18
2560 9652 6
3168 8895 22
54 4652 14
2050 9038 11
4613 9213 24
513 358 9
4047 4067 29
6745 3326 12
181 3145 3
1108 3234 29
2807 2087 28
5683 8561 19
8978 6891 4
3798 5418 15
6330 7658 12
6860 8045 3
5605 9306 27
6829 8540 21
3273 743 1
9324 3805 27
4933 5852 4
3499 3578 2
5013 1570 5
9934 3220 29
6208 8315 5
8061 585 28
7991 4318 21
8153 1493 3
4924 5710 8
4454 4513 1
308 6263 15
3786 7095 3
6846 6993 27
56 7707 13
2164 7394 13
4215 854 24
4682 998 17
5409 6732 5
2346 1808 29
6785 1548 23
6525 1747 26
9792 7826 5
1199 6771 20
8819 1822 2
347 6080 22
643 2919 29
1049 42 27
1462 1192 10
3670 8576 28
4353 4681 10
8690 5733 15
571 1446 13
129 1549 16
1750 4041 1
1284 8158 18
616 4296 28
2425 8790 24
8747 4562 28
5054 4226 10
3552 8027 17
6092 3575 23
6602 1775 22
3520 6143 1
8134 2958 8
4636 553 23
6874 9422 25
5898 4095 20
7063 3202 28
449 8108 16
6448 1082 29
7968 7476 22
133 706 15
3432 4538 1
5311 5856 11
8537 3988 9
5515 5823 1
3943 1027 7
4959 8025 17
969 3316 27
9507 445 16
5800 2673 25
8811 2731 13
1965 2768 18
4512 9421 9
3293 7662 23
5680 8733 12
5328 5925 11
9529 9422 20
5205 9243 13
3238 8224 22
1219 2432 19
6381 6317 22
2049 4208 28
120 8270 20
1334 5980 20
1348 9157 15
6661 3089 3
2039 9869 7
4429 7457 15
1868 3304 28
19 1409 11
7844 8790 15
3723 7368 30
4621 1191 15
3621 3788 8
9255 9695 15
7800 739 3
5597 1277 29
7899 4018 6
9989 6137 27
7519 8669 19
7732 5549 9
7132 1431 6
8802 4791 23
5462 3169 15
9658 4136 20
7590 3761 6
4956 7537 14
5621 6569 22
295 8330 25
6253 5758 26
1644 9927 22
6058 4330 18
6449 8022 23
1452 1006 30
399 9359 6
7079 7164 17
407 8584 22
5747 8677 17
3921 9025 19
1585 667 15
4355 2935 13
2600 1935 13
6857 100 29
8630 4027 20
3207 5654 28
7252 389 14
1477 6822 3
1180 4584 7
8438 5346 8
2510 2454 18
254 7478 3
5034 8727 27
5086 5447 6
2865 7224 7
9612 7080 18
7964 3429 6
5202 2052 19
9485 233 1
1515 2540 20
2068 9003 30
7019 9633 15
6859 8586 17
5566 8783 4
3923 9189 15
9883 7373 14
9918 3692 21
5615 8438 20
3667 3182 18
5129 1239 7
1693 169 30
6757 438 14
54 2002 26
7756 4304 19
8479 4465 13
9969 4681 24
6150 624 19
6809 9722 19
4252 7266 24
180 476 29
3141 5239 14
3399 1386 24
5851 1250 5
9207 381 12
2010 2477 9
1130 7524 6
98 3114 1
8872 8175 19
5144 3464 26
926 3584 6
9101 1136 24
2549 5998 17
6219 3033 24
4498 2581 14
1807 5740 14
2413 6340 15
422 8647 26
2993 1387 5
7766 452 22
6722 8602 22
4280 2712 1
2804 944 6
28 6581 1
2672 9527 24
2585 7018 23
1932 5298 18
9764 8848 11
433 2028 2
9290 6179 5
2008 1493 24
5177 8305 5
7768 9876 3
6001 9356 29
5330 7359 30
788 553 16
747 2017 14
1417 7061 5
9945 3162 29
2563 7815 1
2931 668 9
7872 4638 6
6177 7506 15
8323 6028 14
5055 197 10
6333 3604 5
2495 1198 6
3070 6813 12
4548 8637 20
904 8991 16
9815 6411 2
2393 3722 29
8362 5586 3
4949 644 3
5960 3840 21
9571 1953 20
3078 1648 9
2035 1387 1
3846 4388 10
9703 4371 25
7413 5158 14
2265 142 19
1091 8700 17
7371 1961 13
7985 5038 18
7403 3944 30
4475 3339 13
5318 9192 12
2668 9364 29
9953 4685 8
8987 1789 9
787 9987 22
3571 3916 18
8957 6789 23
3522 1041 2
6945 7540 11
1402 8904 17
9262 1514 2
5165 8177 28
2394 9307 14
2621 8925 16
3555 3356 20
8070 6890 14
4704 6567 14
8965 9643 18
3889 6800 30
3298 6089 3
6713 1276 21
8312 982 14
6645 9121 30
328 564 29
6334 7417 21
5282 8005 6
3868 5668 5
4502 6565 12
4245 3252 25
5009 8687 13
419 9206 12
1276 3410 23
9470 668 28
4171 6203 1
1944 4493 21
108 2221 19
8621 3504 3
7918 3177 11
8590 1223 8
6020 6835 9
5043 3137 16
1886 8768 6
1042 254 10
5531 6921 29
213 6131 7
1833 3124 30
2981 6417 4
368 3931 1
3442 1109 27
1472 4155 9
9410 3187 8
3137 9817 9
9114 3837 12
5027 129 23
720 7318 18
5830 6960 15
2077 7193 6
3711 7065 27
6801 5274 28
3630 3730 18
741 5882 8
9543 4492 21
450 9295 3
2854 8936 17
7673 7051 19
3965 588 27
4699 5063 23
9187 9131 19
2071 8920 16
7830 7945 25
2507 1519 28
3047 4208 1
6199 7895 15
8866 494 7
9600 2366 14
8941 4947 5
8174 7360 22
2088 4098 26
8582 2844 17
2760 5534 16
1607 1540 15
9826 5503 16
245 8213 16
6164 9904 10
7997 5073 5
1322 29 27
5224 2261 18
4674 3539 6
873 1105 13
1167 1934 24
6053 1718 4
6306 5250 14
1691 18 16
6834 7771 17
2587 4030 23
9481 4676 14
9169 826 5
8478 826 9
385 2258 6
204 4872 16
3955 2723 1
1231 5181 2
4573 7141 10
8799 4629 2
5252 3702 26
5280 1528 4
8451 8826 6
6707 310 26
6516 3205 3
8355 7482 27
2409 8543 29
2010 5932 22
2698 3171 29
7659 4465 21
2255 7239 11
7015 7860 10
7224 1683 3
1220 9962 11
4212 1874 20
7247 1817 18
4200 9610 23
5209 2339 6
5143 7494 4
981 4543 17
6801 3866 8
366 4599 5
6863 5275 10
5602 4025 13
6362 4544 8
2397 2889 17
20 2301 19
2141 2804 7
3851 8466 9
9665 5586 17
4854 2621 20
4519 4283 10
2500 3530 12
5132 6404 3
3719 673 13
9992 374 1
6009 7217 19
4690 7561 23
9784 2953 17
8504 7618 25
4398 4814 22
7225 9615 10
3543 3471 17
7850 5274 24
1571 3089 12
4853 5707 10
8592 9379 26
2049 8029 16
9547 4660 27
4055 728 26
1944 5993 24
5564 430 5
5912 8889 14
2573 2008 16
8722 371 14
9269 800 25
8105 138 13
6040 3195 14
8857 5472 1
129 4958 13
1255 4141 5
5603 1632 8
2932 2735 15
2447 9405 15
434 759 7
6749 6829 2
447 8739 30
8992 8026 16
5954 6934 17
4193 3653 7
8296 9380 10
3389 300 6
6312 9921 14
5257 4279 2
1482 3555 30
2958 5059 24
1654 4316 18
6435 2317 13
5846 8356 17
60 8806 19
6608 1896 1
4023 315 16
3432 8122 19
2134 9653 1
2088 2934 9
994 7348 1
7518 7714 30
4040 2186 24
3586 3856 29
8032 8693 9
4798 9853 10
7178 2528 18
4522 5365 13
1042 3231 17
7481 5254 11
3407 7989 14
64 7372 3
9510 836 12
3214 7585 23
4204 3542 15
7607 6175 1
7832 580 26
9429 1173 14
2659 7516 5
7107 1712 17
9945 8939 5
2413 7323 30
3798 9668 30
5472 5744 3
1253 54 16
6487 6329 13
2892 3783 28
8940 5010 4
2170 5677 30
5715 7829 18
2331 984 25
883 380 10
1990 9406 17
1393 7663 23
8284 6593 2
1918 9984 20
9614 5743 19
6103 8100 5
1312 10 20
1496 9167 25
1357 4389 14
8147 2502 24
7834 7055 26
3910 5742 5
5341 5386 20
8122 7445 7
2839 8705 14
7515 6293 1
1294 8314 13
5812 8449 26
763 6938 14
9409 5923 11
4 2363 28
6080 4563 29
4037 6172 30
5086 4331 25
1856 4822 28
7713 7960 22
5175 1227 9
1140 3456 11
4364 7046 4
5426 73 1
5334 3052 22
1338 2325 22
4915 1700 25
7191 1285 19
8631 5365 22
2684 582 30
2110 3934 15
6696 7383 12
1991 4672 10
4804 1675 11
393 165 27
6884 3913 24
5703 9157 20
6488 5871 20
2806 2728 20
1761 5120 21
3867 1984 22
2098 3206 21
463 2500 2
727 9944 6
768 1042 27
575 5764 27
3613 6625 22
6396 9586 7
7231 138 19
2009 9082 9
5551 3225 11
5519 5358 22
8894 6364 3
6008 9550 27
54 9923 1
4040 4883 16
3991 8724 24
6776 9772 13
410 525 19
4020 1479 22
96 2632 17
5010 9984 28
2925 857 25
5691 9766 28
9379 2861 8
2994 6197 13
6027 7133 26
4542 1487 25
7745 8220 12
1535 7792 11
4367 7001 14
9173 1760 6
54 4604 11
5208 4851 3
2762 3387 14
4166 6245 3
7237 6431 30
9438 1607 14
1883 6649 25
4880 7784 3
2613 3805 22
6493 5832 16
1976 5157 27
4142 5090 25
390 2376 3
5820 5745 24
4144 850 5
9185 9460 4
1105 6493 1
4042 3085 7
6373 5455 24
5673 9841 23
5722 2484 6
4053 3940 23
8949 8589 6
6507 5741 7
9667 8147 17
8277 744 27
2165 6539 10
4000 6008 18
6659 4314 16
6498 6990 12
8922 7987 20
6997 8134 7
2580 1285 14
9583 9575 11
9867 819 13
2876 680 9
9484 4570 16
4266 2410 19
1996 4197 28
4297 6996 5
2977 3308 17
9268 7070 17
958 7240 9
7375 54 3
571 7547 29
7456 7772 4
5511 8889 16
3865 4640 8
8992 5973 20
1074 2563 6
6150 374 13
8590 7518 24
4642 2144 3
9324 826 10
3860 814 5
5595 578 3
425 9218 8
3968 5392 3
1755 4184 27
7582 2975 29
2231 3388 19
3377 9258 12
284 3482 26
2362 6559 29
5280 8651 26
8849 3725 5
9280 9710 2
5182 8594 26
961 8391 4
1123 6178 3
7676 8413 1
6928 466 17
7576 8768 24
2997 7754 19
557 6337 22
1529 838 23
8445 5390 15
1877 1689 11
5977 2964 17
3538 7996 18
9811 4461 29
8287 5693 26
5552 3726 9
3576 9888 9
794 6228 21
9707 6385 5
4258 8561 10
8951 4924 28
6697 1047 7
3928 2903 28
9445 3183 19
6096 6572 9
5226 6852 8
6884 4163 25
1149 2988 2
1086 7078 16
7953 4591 19
1258 1023 9
7597 8236 30
6960 4120 23
8587 1421 17
618 53 12
9437 8205 10
1256 466 24
8104 4187 29
1229 2117 13
8800 754 3
1161 6681 8
5327 8491 19
4219 3511 28
5501 8234 29
5282 846 15
7289 523 10
4197 8998 13
972 1031 20
4183 1013 22
5606 8108 25
4848 8468 16
9150 4314 19
4487 9134 17
2851 8632 24
7304 6176 30
2170 8243 11
4930 1323 24
7430 3930 5
7907 7999 4
3988 1182 22
3293 3111 9
2291 9388 8
8379 9035 10
158 1974 4
9020 2316 19
7406 8032 20
2115 3311 8
9766 210 11
4716 5718 7
1009 9837 22
263 2517 17
8636 3452 18
8537 152 28
9875 3973 6
2299 4237 22
4629 1054 4
9561 3572 28
7294 8976 28
785 2376 14
9975 1249 3
2149 6076 17
7650 2386 14
6459 526 16
9990 7017 5
4 2910 24
2588 9521 12
7785 2922 16
228 2995 16
2097 875 21
2383 6842 19
4321 4939 3
7950 7807 22
8816 1291 12
6267 7832 1
650 5841 20
2921 9287 3
3727 5193 26
3502 6588 17
1575 6044 29
6993 1306 13
3849 1391 30
7776 7630 8
7145 4537 5
9030 6393 8
4952 3316 6
9367 1119 25
6911 5727 9
1423 9157 13
6256 2965 29
9703 8618 3
5592 9127 27
4861 9927 29
4062 420 8
3298 7458 10
5722 8466 15
2448 5724 4
6279 7729 11
4671 5664 26
4119 2844 21
2734 1359 16
4527 2555 28
6375 7634 26
4164 4302 25
619 1451 10
823 8947 15
8951 1482 7
5988 711 29
6255 5638 6
1526 377 4
1697 8091 8
7286 2396 13
486 6771 24
8755 857 7
8159 1637 5
2346 4164 11
7044 8524 6
9380 562 18
3267 7248 8
5029 4113 23
5021 6659 22
8582 714 3
1117 3959 29
7796 4563 16
7582 598 7
449 3811 26
2866 7432 25
1881 6633 27
7681 1907 13
8740 5073 8
7515 2073 6
1011 1584 23
5280 9477 24
6354 7811 8
4377 9564 15
3522 1992 23
1635 8291 15
9106 7073 27
4425 634 17
267 3437 11
3567 7095 27
1823 1499 26
7408 854 3
7842 6662 18
7314 1844 22
8108 9552 11
6477 5026 27
3597 1569 7
5687 8078 24
34 4160 4
906 2684 21
6760 5569 13
6118 9320 27
4812 4705 8
9751 3782 30
8364 3235 9
9186 1284 13
735 1678 18
8904 3046 11
9704 4261 16
1082 7407 24
5453 8435 18
8778 3305 3
8073 9148 3
136 7904 3
5324 9356 13
7748 1901 6
618 8720 10
844 5774 15
6281 8936 26
6069 5345 8
1415 5618 4
2831 8574 10
5489 2817 11
6783 1733 19
8246 2493 20
6505 5774 18
163 713 24
4818 6872 21
1959 238 24
4820 1826 29
5692 147 21
6880 4467 11
2331 8101 6
4387 4501 6
8574 6341 23
7155 4616 17
7347 5646 28
2747 802 28
7695 4242 2
5632 5633 28
6711 6837 15
1684 6901 6
6351 7289 3
7364 6471 9
326 5239 22
4839 8365 16
7695 6774 8
7606 9517 10
2648 938 20
8600 104 2
3413 2382 15
2696 668 8
5547 6307 7
5316 9732 29
7832 1902 8
1360 8574 6
3120 6792 20
963 3882 17
2869 3772 9
7698 4791 8
5021 8874 30
6659 1120 23
2687 1642 6
1563 4441 10
4152 3123 30
5607 7931 14
1052 3530 30
1890 6850 14
3881 5297 22
493 4405 14
2646 2853 24
4619 336 19
7476 6508 16
9868 4553 9
670 7069 18
5754 4989 26
1321 9334 9
6881 773 6
273 4202 23
7220 1338 1
7996 4957 7
8173 7416 21
9346 2215 16
4487 9271 24
2606 2648 20
1749 3444 22
1526 7534 25
4201 452 19
7892 7670 1
7620 3633 10
6109 4850 1
6923 5475 12
9716 9548 23
5070 755 11
5744 955 13
4380 8995 29
5722 3917 24
8770 3950 20
1822 3379 1
8296 9254 19
33 7515 19
7873 1428 8
6158 1993 27
4469 5154 27
5671 4292 25
9722 781 19
9528 4822 20
7680 8143 24
9603 2409 1
5592 3669 29
6759 7381 18
9392 4839 3
7843 9129 22
8733 3355 15
6221 2681 4
75 1700 5
2739 8957 26
48 7690 24
7264 6348 19
8949 6069 20
3327 4861 22
3437 4644 23
1037 3370 25
2176 7674 6
226 5090 4
6805 1851 13
6068 8044 20
287 6514 5
9690 8245 19
5401 3566 29
4704 3109 19
2359 1767 2
7838 2439 26
7493 9452 28
4086 7101 11
9730 5668 8
8672 1390 27
6495 480 8
9184 8628 29
9806 1798 25
3491 8132 26
6791 6340 20
5533 8827 11
8952 7157 4
8763 8987 30
2964 1485 2
4348 999 3
5170 6167 25
6287 1900 9
9637 9923 5
1182 8193 19
4343 8704 2
2192 8084 12
7610 9593 17
5150 6798 23
1017 7410 19
6093 6714 18
5477 2605 24
2763 4948 23
6199 9213 15
7274 7692 12
6378 3935 17
8878 4034 12
6512 7852 20
7862 9431 18
6680 9198 9
9087 5663 30
6309 5251 17
2954 9617 24
1449 9274 19
6170 3525 3
3781 6613 18
1614 4301 2
7176 2312 29
419 5849 8
7001 1905 25
9556 7756 7
4128 8370 8
4319 7782 23
381 9413 4
7940 3770 29
1892 3141 12
5379 1984 26
8654 7921 7
6098 8250 25
1390 7389 13
9846 2859 21
7205 7022 7
6387 2216 27
1658 9150 24
9047 349 30
2779 7612 23
6741 8475 10
1516 1382 3
6982 1041 2
3245 3505 6
8401 7533 27
994 9887 28
8133 1760 8
8165 2310 4
2907 4400 3
6457 5631 10
4430 5104 26
9684 5814 10
6622 235 27
3778 5348 21
36 3538 8
8269 7641 15
1948 5207 9
1161 6423 24
5840 8960 6
3170 5674 5
6876 2029 14
6757 8753 14
5883 103 2
1951 870 5
4760 8811 10
65 604 28
849 4631 17
9460 1267 30
480 4791 20
8321 5544 24
1794 1204 5
9893 4985 1
6273 3417 17
3983 4988 8
1093 2178 3
3879 6012 6
4260 6865 3
815 452 27
9631 9622 12
1990 6924 22
5776 6464 28
9547 1294 3
2132 52 17
3907 174 22
2908 5053 23
2667 6203 21
6928 4089 4
5190 6928 18
6077 738 8
2201 6350 29
6166 7683 10
1555 3853 4
3057 8429 3
9570 4211 10
4488 2523 30
948 7640 13
6923 4543 2
1886 4101 5
1188 5553 9
6378 4616 20
7642 9175 5
3121 7826 21
8944 1807 11
4739 7774 7
8579 3764 12
9005 9701 27
5357 5241 11
722 3130 10
6850 5227 5
852 9719 8
4228 4435 16
9889 9975 26
7871 4012 16
3628 3307 8
2813 6458 8
7825 5095 25
7817 403 28
9610 3469 12
3816 1147 1
9404 293 3
2354 1259 3
5049 7474 14
4798 905 19
4279 4674 19
731 7583 15
8031 1487 16
7253 2056 30
