1000 10000
554 131 6
858 898 18
353 859 6
931 435 9
67 269 10
249 79 7
557 242 6
301 968 20
366 558 4
206 23 20
270 20 7
350 45 10
468 543 7
60 296 8
595 625 18
397 274 20
768 949 6
157 497 19
668 507 15
532 997 7
527 491 6
64 787 3
407 942 19
286 649 9
294 482 4
248 932 1
151 530 8
566 848 11
53 857 15
20 372 6
410 679 5
903 423 5
761 936 14
268 471 9
499 929 1
151 29 1
460 194 4
835 547 6
911 97 17
926 631 19
11 501 15
41 616 14
519 172 2
346 545 6
401 287 9
643 881 9
207 508 13
740 123 3
299 552 12
276 168 20
846 166 10
267 118 14
955 18 9
650 934 14
526 270 11
797 998 10
941 517 12
563 778 3
394 948 16
674 395 3
439 165 2
888 733 2
334 453 14
965 740 5
567 29 3
265 783 1
373 919 7
103 344 9
932 424 19
758 192 3
139 366 2
988 218 18
777 962 12
715 981 7
940 700 1
550 363 10
410 664 11
342 106 11
115 956 16
304 279 3
88 498 17
958 643 3
7 502 17
554 890 6
83 885 20
965 947 16
147 493 6
528 991 9
634 869 5
873 655 9
44 244 3
577 268 16
365 828 11
294 391 15
685 57 12
781 8 13
350 615 10
449 981 3
761 243 10
481 10 1
464 564 5
670 997 12
809 647 4
572 103 5
255 389 1
813 473 10
879 260 13
293 688 13
544 61 17
736 745 8
381 853 9
217 512 1
9 575 18
20 191 14
959 524 11
660 921 13
744 131 3
182 547 5
951 781 13
40 480 15
527 384 7
942 381 3
748 999 18
130 480 15
656 882 15
510 814 14
999 535 19
905 494 14
379 564 18
446 960 2
187 477 17
335 660 13
914 48 11
674 928 6
678 369 19
162 718 10
574 723 20
799 93 7
858 118 1
332 564 16
316 717 16
224 703 4
714 998 7
832 807 4
934 81 9
58 740 5
143 542 8
283 418 20
117 282 12
573 376 3
462 583 15
541 998 18
744 806 10
475 29 18
133 292 18
904 681 20
62 103 2
734 253 18
536 8 14
652 580 8
119 627 17
877 292 1
40 28 17
804 807 14
191 998 20
384 864 6
269 464 11
301 790 7
787 363 13
608 467 19
10 875 1
859 325 16
365 44 11
520 170 19
235 296 19
150 15 7
14 623 17
349 43 17
669 176 12
283 280 7
921 363 17
450 509 10
297 843 8
523 462 14
463 666 17
179 655 12
325 35 9
605 184 5
185 610 16
607 301 3
983 851 17
639 594 9
144 28 3
322 118 19
695 491 12
481 353 3
672 534 1
841 954 8
381 761 18
563 345 20
301 320 12
721 580 8
608 385 15
819 703 16
751 776 2
115 652 11
703 694 5
42 176 12
246 556 10
486 449 13
404 214 9
699 210 3
622 280 16
885 365 8
297 652 11
271 69 2
736 660 13
307 341 8
684 531 7
343 519 1
334 116 2
463 128 13
147 412 19
124 199 3
792 63 13
925 824 9
698 59 6
476 977 19
735 738 14
177 528 12
166 121 1
317 654 15
602 159 19
282 127 3
664 7 16
812 526 14
288 548 20
6 968 9
577 259 12
817 291 7
756 633 16
661 91 15
874 669 5
137 568 13
714 905 12
38 56 16
536 164 2
544 407 6
905 49 10
218 372 14
561 236 5
630 858 9
369 624 5
757 401 12
174 442 2
895 35 11
748 483 16
210 878 4
384 163 12
87 388 13
452 680 10
735 541 14
792 169 1
165 825 4
152 519 11
276 473 16
515 145 1
276 715 1
721 363 20
141 455 16
480 221 13
239 902 17
973 705 19
23 474 15
221 208 15
711 366 19
940 24 14
111 919 17
984 274 8
589 383 3
64 245 11
468 439 12
477 740 1
34 257 19
157 570 3
550 538 2
561 209 4
340 636 8
191 241 17
167 823 11
832 877 17
54 630 13
428 921 18
68 423 5
202 854 20
477 551 3
388 621 2
643 101 10
689 635 2
214 990 14
459 62 13
522 989 3
518 604 18
844 16 19
683 227 16
724 2 5
387 650 2
483 84 7
770 778 2
24 746 12
522 784 16
551 761 8
955 375 6
863 348 8
481 463 19
307 350 9
729 238 14
378 483 10
6 703 19
980 426 4
19 975 16
127 263 18
363 995 11
489 480 6
61 64 18
352 468 15
856 637 12
246 219 16
718 984 7
819 626 3
345 539 6
739 902 6
523 555 1
851 832 17
859 458 8
384 207 18
590 723 9
590 866 17
570 899 13
815 757 13
17 28 2
21 575 9
895 369 13
433 627 5
482 816 11
457 92 12
689 202 17
800 105 16
498 137 17
497 580 9
519 525 14
319 786 3
285 14 10
746 870 16
818 233 13
808 242 17
705 337 7
508 417 19
148 744 6
599 960 16
106 919 2
484 140 19
977 148 7
552 50 20
134 833 5
934 721 7
456 669 17
827 497 1
308 534 6
253 71 14
905 312 19
303 373 15
858 196 7
970 13 9
758 677 1
63 26 20
593 332 16
732 713 17
396 389 4
949 100 17
77 942 12
810 896 14
878 667 14
67 145 16
260 4 20
517 681 12
949 686 18
48 464 11
600 578 10
228 393 19
424 567 4
464 942 18
123 810 19
86 263 12
380 286 9
547 960 4
710 776 14
730 350 5
562 639 10
651 691 2
826 866 7
256 901 16
738 182 6
352 991 3
981 315 15
271 440 4
920 650 11
734 947 9
460 892 14
859 571 13
436 805 17
853 304 2
202 596 18
263 582 15
696 172 4
575 894 8
547 221 6
645 509 14
313 485 8
782 368 9
919 708 17
352 320 11
296 717 13
482 287 8
236 64 12
755 827 2
191 392 3
241 90 10
771 767 17
491 798 2
142 334 17
684 247 17
788 320 2
242 758 15
745 99 10
241 976 15
117 794 12
535 575 13
381 332 1
541 329 4
337 166 1
412 954 4
856 985 7
979 57 13
679 448 15
779 838 11
246 513 15
428 376 19
28 26 13
36 628 3
798 302 20
818 947 14
594 40 19
284 551 20
218 157 6
825 582 4
313 101 4
832 66 15
27 291 20
470 468 5
578 43 14
101 810 1
409 215 11
196 3 4
585 761 2
163 591 16
481 397 17
537 597 5
347 728 15
224 150 5
197 819 13
660 927 14
155 439 15
209 5 18
766 342 15
895 243 19
279 534 9
836 480 16
292 288 7
268 674 1
189 351 13
609 723 18
203 182 13
270 24 5
210 88 14
73 378 3
553 451 19
772 265 16
736 887 18
933 107 6
849 509 13
554 749 20
980 823 11
70 751 11
447 540 3
627 166 7
846 16 6
144 583 15
310 753 13
296 671 9
769 202 16
618 990 8
556 709 8
535 125 11
385 170 9
71 503 2
727 103 5
704 295 6
676 719 9
29 136 19
882 671 7
76 797 16
635 536 19
519 671 4
820 86 10
252 751 11
76 305 20
732 261 4
204 14 2
711 470 5
784 355 7
208 334 19
821 626 4
225 847 19
731 540 11
186 948 11
880 67 6
984 364 19
100 242 3
891 809 18
211 925 8
933 86 10
329 483 17
338 786 16
163 348 2
730 632 3
92 566 17
529 466 8
470 243 5
158 450 6
735 564 2
889 300 20
970 425 9
797 913 10
155 921 6
253 63 14
667 308 9
410 562 6
406 985 14
896 904 9
773 637 2
633 117 12
12 560 1
7 944 19
13 217 11
733 549 20
76 53 12
651 858 12
488 75 3
505 777 9
728 54 17
375 958 8
679 913 20
139 729 13
507 773 19
480 610 6
55 267 20
484 224 4
963 877 3
626 260 18
704 533 20
238 21 14
376 293 19
336 129 19
473 45 17
232 186 11
152 523 20
346 777 9
914 125 13
20 683 1
935 56 6
98 876 13
253 777 9
609 645 10
155 873 16
447 476 20
669 690 14
439 14 2
181 625 5
392 369 13
505 42 11
348 618 2
269 646 15
821 73 10
372 602 17
596 854 12
788 296 3
481 85 1
223 195 2
52 160 6
401 913 4
191 845 13
189 290 3
458 584 12
614 660 3
429 825 19
230 242 6
367 852 5
74 443 7
531 771 11
889 78 8
358 157 5
79 41 13
953 111 15
153 809 20
957 206 7
325 17 18
987 386 2
746 994 3
515 880 12
799 356 17
49 583 13
219 711 1
795 410 3
896 265 5
726 169 11
941 823 20
179 234 9
542 673 15
845 25 19
482 106 11
407 206 4
244 621 14
75 337 2
936 729 3
787 537 18
4 0 13
857 344 16
65 879 8
825 659 1
968 563 14
587 66 6
116 755 11
909 916 7
962 542 11
207 503 13
236 21 18
986 338 19
429 194 5
304 32 1
184 441 3
959 562 9
883 6 15
538 506 9
775 841 16
422 702 15
172 358 9
364 611 5
575 363 10
239 459 13
204 911 14
446 783 14
931 916 12
654 464 6
347 267 5
777 752 2
716 224 3
95 343 4
743 740 7
12 629 2
172 2 7
707 594 3
781 185 14
987 872 3
839 67 9
339 377 11
965 317 6
879 985 18
63 823 11
44 997 11
928 582 2
686 537 17
650 368 1
489 945 7
733 804 11
660 684 4
29 662 5
213 421 16
688 402 17
638 472 6
389 818 3
918 754 18
379 863 8
452 82 12
991 388 8
839 263 5
936 656 1
477 444 3
900 244 11
868 333 17
243 81 2
71 36 19
850 476 18
251 114 16
922 671 3
390 94 20
911 131 12
48 621 19
897 184 14
540 582 5
966 720 3
985 62 14
515 791 15
394 263 13
218 453 17
354 828 19
23 959 9
831 112 10
490 371 9
187 493 3
489 805 15
516 88 9
955 838 15
696 387 17
54 540 2
22 792 6
452 937 4
681 935 14
229 391 12
823 310 1
816 638 11
574 641 13
242 834 1
651 935 17
711 461 15
436 152 4
558 794 19
15 738 14
377 826 6
229 602 11
172 46 1
125 322 2
592 969 14
674 445 9
530 564 7
441 136 12
845 627 10
518 476 19
69 23 5
583 798 17
26 21 5
733 910 6
875 298 16
543 667 18
780 26 18
609 616 9
365 533 9
884 864 17
737 747 18
933 753 10
818 703 11
921 576 8
498 829 14
873 992 19
792 386 4
580 93 17
154 331 18
499 165 18
252 820 18
928 42 13
183 377 15
447 793 2
357 640 14
828 632 18
633 965 11
982 971 4
97 60 5
369 769 17
118 85 6
183 633 5
692 835 12
167 549 5
581 756 15
846 936 16
382 263 6
566 525 15
140 53 5
465 106 7
271 639 19
631 481 11
657 631 12
505 713 19
31 713 4
869 923 3
0 819 13
272 797 19
29 485 16
291 925 16
497 905 4
396 778 18
123 594 16
692 391 1
64 991 8
679 113 2
120 170 13
956 978 9
27 729 8
585 200 7
889 138 20
361 525 19
984 335 15
323 720 1
142 756 6
707 106 11
87 41 14
946 958 6
567 358 9
799 505 17
810 291 1
304 355 12
599 948 11
58 594 10
419 363 14
406 711 11
246 2 7
117 941 18
930 241 3
312 546 12
37 333 1
255 665 14
235 551 6
928 361 3
630 699 17
571 159 9
873 956 3
663 624 12
423 717 4
719 836 11
884 811 9
334 278 13
219 126 7
544 597 1
68 267 5
318 520 9
880 956 9
290 180 15
850 415 16
499 204 10
800 493 11
660 145 20
750 82 15
349 883 9
770 175 4
715 850 8
263 395 17
958 309 12
577 216 15
582 615 16
588 952 17
999 868 13
926 503 14
63 933 16
816 948 8
500 124 8
22 762 2
14 626 7
79 499 3
287 381 13
56 792 3
436 984 2
443 397 15
630 985 15
829 425 18
301 232 11
724 798 15
465 122 9
257 313 10
152 266 8
853 701 7
479 197 11
577 235 4
982 984 13
596 462 5
367 645 6
453 693 16
772 235 2
288 900 12
713 755 12
94 860 6
954 935 20
921 0 14
731 122 5
69 99 15
176 15 7
667 101 10
243 67 11
889 360 14
977 105 15
684 432 17
259 85 5
90 195 10
812 88 11
181 673 1
188 411 5
251 449 4
347 247 10
857 259 15
922 906 12
870 310 9
477 752 14
633 376 3
602 585 3
347 925 10
554 565 18
119 369 13
990 948 20
225 230 19
307 10 1
2 252 20
744 614 3
729 436 1
208 123 9
738 390 11
81 781 17
926 299 9
56 212 12
185 728 10
466 497 3
115 869 14
232 952 18
357 568 10
563 585 4
907 4 6
958 740 11
591 530 12
806 114 14
685 882 8
629 795 11
44 543 12
202 941 15
809 716 9
709 334 5
521 465 19
362 36 17
360 752 16
105 154 6
925 61 10
430 927 17
879 962 3
103 30 10
843 457 2
172 356 1
498 522 8
721 956 17
254 62 12
182 214 8
406 151 10
661 805 20
207 833 17
627 321 12
6 998 14
86 124 14
400 456 6
300 265 13
217 120 4
800 645 1
50 872 6
255 685 2
674 830 12
411 802 5
336 68 10
448 115 2
49 249 15
467 878 20
575 408 12
93 8 13
985 891 9
904 885 13
577 797 17
792 623 11
986 604 14
690 780 16
36 495 12
102 642 3
911 484 9
72 874 3
513 397 15
778 842 9
504 168 16
318 345 12
706 680 19
843 984 15
261 340 3
701 883 15
352 575 17
685 329 8
912 635 3
631 798 16
558 868 14
254 663 14
974 25 2
412 116 17
909 493 4
70 52 2
88 499 13
248 34 2
701 986 6
737 601 16
359 749 5
681 361 20
131 32 10
69 12 7
801 382 13
393 653 20
555 75 11
7 688 14
674 47 11
266 384 10
631 430 18
531 946 19
907 709 16
131 164 15
430 989 10
140 634 11
382 847 9
76 71 1
892 843 3
248 824 13
475 983 19
939 546 20
575 423 8
284 595 13
133 514 11
784 705 14
432 249 10
85 944 11
263 778 17
798 347 20
64 60 9
662 639 17
969 858 17
829 667 15
220 122 9
815 557 7
434 250 7
796 808 9
362 2 16
841 69 18
828 216 20
885 845 15
916 356 7
923 206 19
81 430 8
221 285 12
513 144 4
680 76 10
820 186 13
957 462 6
636 309 18
142 326 17
257 540 10
215 535 16
179 731 14
914 540 12
515 865 13
685 87 15
169 160 18
451 904 13
960 649 2
202 414 18
316 287 12
998 353 11
349 859 4
151 427 9
914 948 9
553 924 8
867 451 16
872 293 16
827 692 9
155 650 11
538 199 7
473 136 18
446 573 6
555 357 19
434 304 9
815 695 5
783 621 16
807 944 3
421 27 7
653 906 13
202 466 4
506 836 2
235 962 13
61 528 17
299 54 9
515 384 15
142 934 18
285 295 2
505 345 2
640 560 8
612 858 10
644 440 8
600 859 6
270 353 19
276 418 17
207 888 15
469 507 20
743 532 12
361 763 17
24 43 13
816 718 12
383 596 5
637 791 11
562 300 11
879 996 10
170 714 15
365 787 1
819 340 10
781 890 10
965 997 18
494 284 20
62 432 7
149 271 16
335 293 1
834 728 16
595 62 3
107 288 2
122 877 18
595 162 6
486 311 2
751 200 3
195 806 19
78 672 2
847 429 8
926 240 11
308 550 9
484 472 9
643 482 9
954 71 7
654 73 15
216 7 7
443 197 6
448 975 20
960 594 15
771 996 6
252 183 19
478 21 2
984 170 6
771 645 14
138 977 7
215 260 15
595 198 16
106 934 18
183 947 20
901 141 17
927 366 9
437 809 13
492 720 12
615 565 2
631 342 5
355 625 7
7 296 12
953 283 13
128 747 4
937 25 9
155 362 4
638 766 9
698 173 12
133 143 12
124 234 12
988 666 13
479 242 15
541 931 3
332 734 1
297 854 12
402 654 17
251 199 16
526 735 16
125 997 9
494 471 17
515 601 18
281 549 9
503 729 11
901 807 9
385 914 8
720 299 16
737 377 3
730 629 15
190 603 11
98 697 8
331 726 15
14 838 14
760 957 11
599 933 7
815 378 3
59 718 2
565 765 12
240 122 16
478 28 5
807 617 1
455 137 7
796 219 6
248 953 9
622 316 20
230 923 2
477 488 18
915 919 1
829 750 3
930 619 8
682 608 15
529 70 17
420 903 8
274 309 20
558 736 17
607 542 5
156 276 14
963 580 2
722 979 11
654 332 10
774 838 18
312 502 19
570 496 18
905 51 16
349 501 6
282 135 19
515 151 15
58 843 5
141 708 16
663 344 12
287 310 19
656 230 20
51 91 16
497 394 9
877 473 13
376 522 1
851 766 3
531 726 20
376 960 17
98 987 16
816 172 11
108 900 11
270 215 5
311 685 18
403 551 15
251 581 2
543 237 9
279 735 3
993 704 8
70 466 3
318 277 13
946 256 7
38 496 16
272 341 15
597 606 3
918 331 3
818 496 9
619 515 11
204 742 12
160 452 12
141 899 11
373 169 3
286 897 8
452 61 7
156 567 10
492 585 13
517 594 1
781 739 12
128 466 13
52 447 15
225 583 15
462 550 17
653 621 1
754 220 20
7 477 2
892 451 7
195 18 17
102 3 6
653 655 17
359 876 16
509 636 4
333 564 16
120 593 15
308 101 2
903 467 9
731 195 9
354 670 18
388 408 15
578 451 15
266 262 9
645 1 19
32 725 10
63 460 15
995 537 18
23 718 13
76 320 16
325 233 11
541 109 17
420 923 12
630 102 9
249 876 12
962 856 3
439 725 7
662 301 9
535 355 6
816 854 18
580 363 8
318 665 17
159 389 7
392 831 5
61 846 4
560 833 6
624 583 11
285 361 18
816 892 15
438 814 14
593 965 5
301 947 14
96 323 17
318 863 10
753 662 6
139 99 13
72 91 19
492 645 2
357 700 5
494 328 13
46 981 11
598 334 12
689 962 2
599 701 8
650 578 8
389 507 16
302 398 20
203 635 14
13 194 9
681 244 6
776 480 2
885 496 20
704 159 7
242 59 7
78 717 6
909 350 2
72 570 18
447 112 15
356 279 7
356 547 1
110 550 6
53 154 6
42 987 4
729 216 2
513 411 9
318 47 20
132 602 17
630 379 10
364 82 4
619 953 10
938 294 6
43 246 4
902 541 9
518 962 6
37 224 8
892 107 16
581 77 17
445 760 10
124 255 8
470 167 6
66 486 16
672 800 9
760 288 2
629 312 8
547 297 2
812 804 15
736 868 5
677 480 12
358 38 5
89 423 11
600 129 3
506 723 14
445 352 15
283 606 2
675 117 1
121 882 15
941 0 15
996 665 18
872 803 1
882 702 12
504 931 17
109 575 5
974 690 4
690 936 3
701 211 3
534 215 6
120 631 7
828 408 12
784 890 6
82 441 17
630 782 12
503 53 17
769 349 12
318 557 1
305 924 5
312 141 10
60 369 15
611 885 12
312 198 12
830 186 19
402 955 18
971 379 14
255 459 7
28 127 5
432 880 10
62 148 19
475 317 14
678 655 14
28 467 7
13 807 12
417 16 12
534 316 17
735 519 4
254 987 14
700 398 3
814 995 1
205 557 2
824 551 9
21 885 19
511 855 1
122 625 15
578 506 4
220 880 19
445 89 1
900 911 3
742 510 19
633 709 17
716 774 5
85 869 4
974 842 12
563 835 4
771 850 14
386 731 17
621 554 12
213 171 7
129 86 1
401 285 18
160 93 14
669 503 7
51 176 13
92 119 1
885 504 6
691 872 7
929 375 16
526 529 14
253 557 8
731 595 6
16 282 12
50 81 15
6 37 17
897 457 13
511 904 20
383 568 20
604 882 12
977 994 11
912 211 14
549 533 15
980 171 8
302 699 2
162 364 10
503 252 16
680 354 8
129 697 13
103 922 15
694 640 7
958 708 15
610 727 19
913 668 14
298 311 16
339 750 10
325 793 4
902 708 3
522 889 16
786 65 18
934 104 2
924 950 15
328 837 5
567 888 11
543 148 4
902 891 9
471 157 6
509 504 3
577 517 12
994 309 10
80 951 13
860 368 8
990 61 5
724 113 20
0 339 12
435 41 11
161 585 3
154 359 6
780 878 12
257 701 16
202 737 2
364 904 1
32 654 12
498 333 3
280 503 8
905 520 16
956 979 10
212 222 18
638 403 8
677 809 10
588 949 16
956 677 6
496 84 6
753 894 11
87 435 10
705 947 10
375 255 8
474 468 13
579 482 5
36 81 1
490 678 8
958 62 17
317 101 9
102 463 2
259 384 9
400 44 14
471 192 13
933 919 1
33 245 5
205 382 8
169 214 17
565 372 4
265 83 13
780 410 4
465 346 15
545 416 4
338 873 10
717 826 20
365 409 6
120 924 20
863 852 20
143 748 11
5 869 17
920 354 19
181 982 13
118 768 5
798 389 17
850 162 19
439 97 7
78 750 8
730 38 20
114 92 17
185 336 19
164 303 20
729 697 16
231 809 13
736 466 4
714 45 14
541 748 3
643 304 19
164 845 17
889 194 17
107 390 12
971 233 2
633 254 17
644 797 14
143 738 1
888 470 16
407 669 17
118 480 1
775 689 10
167 523 14
800 859 12
816 561 7
885 584 6
539 918 10
549 310 17
867 998 12
567 79 7
744 147 3
596 283 11
147 384 14
235 297 1
70 374 4
800 27 18
883 739 9
26 991 7
571 230 19
768 385 10
54 640 19
3 534 14
158 244 1
975 290 7
871 12 9
378 516 9
485 302 7
172 625 14
335 877 4
651 947 14
639 98 15
266 445 15
918 72 11
196 900 18
950 344 17
812 795 12
843 155 19
154 612 2
646 921 13
680 316 13
286 771 10
723 600 15
782 664 16
828 131 8
826 942 14
993 925 2
897 792 3
566 750 13
352 376 13
531 285 7
890 704 3
886 714 16
113 162 9
443 593 12
511 268 11
963 202 1
221 365 9
428 861 9
251 717 10
521 139 8
446 367 5
779 453 15
498 218 8
59 36 17
211 985 10
82 125 13
863 273 17
130 334 9
401 130 7
123 643 2
687 216 5
226 171 9
284 603 20
273 758 1
631 954 15
523 566 12
430 776 3
232 544 11
643 425 7
838 657 9
919 865 10
914 613 10
828 398 20
924 983 19
424 353 15
844 483 5
741 671 2
803 766 17
115 874 8
426 79 2
162 354 18
164 805 17
199 536 11
208 385 15
464 870 19
326 387 19
237 94 14
899 491 8
495 855 19
930 349 19
856 367 7
673 93 5
989 847 13
579 602 6
498 404 4
687 682 19
808 576 20
763 949 15
797 643 10
511 594 17
543 197 18
825 309 14
774 916 13
932 399 6
185 756 17
391 770 8
891 707 8
758 139 19
913 718 12
761 882 9
10 727 5
46 156 6
141 105 2
749 754 3
860 756 17
474 514 20
513 59 14
5 411 16
806 774 2
988 193 10
134 396 13
796 427 12
979 46 2
705 736 3
382 796 13
666 982 12
21 56 14
665 447 19
891 427 10
370 285 19
384 520 4
908 238 5
120 901 15
371 335 15
615 261 6
806 625 3
870 861 8
972 128 7
43 25 17
353 502 18
256 448 7
804 188 18
313 113 14
913 583 9
78 20 2
469 201 4
722 322 11
281 327 8
409 896 15
710 135 17
171 781 4
437 914 17
292 210 17
49 32 13
163 694 11
88 336 5
874 948 8
482 847 19
786 947 1
819 847 14
228 39 11
710 357 13
90 151 9
399 587 3
362 876 7
328 841 19
898 698 14
193 806 20
300 567 13
347 383 9
44 834 16
351 922 3
142 480 2
0 840 20
121 806 5
380 391 2
395 920 10
676 600 17
351 534 10
796 84 6
360 126 11
258 661 6
779 651 6
230 363 7
91 386 19
890 983 20
712 923 4
181 463 18
40 714 20
551 488 3
871 280 9
315 970 2
516 501 3
433 550 7
327 954 9
2 115 15
570 522 16
583 790 13
944 956 17
514 288 7
14 214 12
433 709 10
661 219 4
388 658 19
702 735 8
263 389 1
837 893 19
107 723 19
977 117 15
73 72 1
215 510 4
481 892 15
871 552 20
414 742 18
55 482 19
306 143 17
583 255 5
185 692 13
249 51 16
181 627 10
680 156 8
163 430 11
897 354 17
853 571 19
13 309 15
920 676 12
500 133 11
168 375 1
583 645 19
84 162 16
398 737 5
948 540 3
728 279 8
641 54 15
991 187 5
194 687 9
546 882 9
227 31 20
728 144 17
155 449 11
535 62 19
413 768 11
486 601 14
427 186 5
444 931 6
52 408 18
668 920 5
770 784 6
814 876 2
719 898 1
502 991 14
60 910 2
26 984 5
523 564 4
619 342 6
156 993 17
859 960 1
589 573 16
924 26 10
306 11 16
662 806 12
716 209 16
8 633 4
928 503 5
356 94 14
924 7 16
483 695 14
174 74 1
922 646 5
663 324 19
627 139 20
171 753 13
797 84 16
0 505 20
971 946 2
398 634 11
97 327 16
1 376 10
794 810 18
130 466 14
435 497 12
713 887 8
63 212 15
84 909 16
657 966 3
691 893 20
686 457 17
999 979 4
605 544 8
719 557 17
392 81 19
325 629 17
679 762 19
437 219 4
907 34 16
864 112 13
785 683 11
701 973 17
503 599 12
299 932 6
639 218 12
195 645 14
412 309 17
316 228 16
848 957 10
692 628 11
503 829 9
506 716 6
577 566 9
721 607 4
236 13 11
515 473 3
659 277 5
576 291 12
687 51 8
928 995 18
698 15 18
224 319 5
928 48 7
674 625 16
127 279 20
473 120 13
460 699 1
736 211 17
79 518 1
809 810 9
122 604 12
679 40 10
135 683 18
906 55 20
298 361 7
186 341 19
857 991 15
525 280 17
8 816 4
868 443 10
9 431 19
343 696 18
188 590 16
188 643 8
183 610 6
774 941 4
356 729 6
987 210 6
13 503 19
410 898 4
570 274 18
13 477 3
822 852 1
596 121 7
618 726 14
191 470 10
810 88 2
123 741 15
449 385 16
712 13 5
752 841 7
50 486 12
870 414 12
484 974 7
572 785 1
521 834 12
168 368 11
111 211 4
492 736 13
41 935 11
346 726 11
648 178 10
964 68 12
686 790 16
907 885 6
951 355 6
421 440 15
941 15 4
624 940 20
751 922 15
166 809 5
457 405 14
837 866 6
8 12 11
300 22 15
239 862 10
700 343 8
39 214 19
101 116 19
223 906 6
789 75 20
870 24 17
291 977 8
132 446 17
904 375 20
233 887 11
893 203 7
21 163 3
950 279 4
642 699 3
884 428 12
40 872 12
121 24 8
664 318 14
546 49 1
807 26 8
134 331 18
832 411 14
845 650 1
596 621 1
889 610 19
855 26 1
671 790 11
966 35 18
89 587 10
117 424 1
767 814 8
410 437 18
734 742 18
695 21 1
352 873 3
831 261 11
335 418 15
942 777 20
348 680 9
167 300 4
139 38 9
836 843 19
860 952 5
510 152 20
728 408 20
755 976 14
276 132 20
766 626 12
18 272 2
190 523 20
222 71 14
985 63 13
390 636 16
417 39 16
88 779 10
585 494 9
197 276 5
394 511 4
334 511 11
234 374 6
612 747 7
24 403 13
768 814 3
961 166 14
70 769 1
22 251 2
795 434 16
442 672 9
336 848 11
488 498 3
714 616 19
757 573 14
199 23 12
389 59 2
850 243 7
383 801 8
157 833 6
387 251 14
72 536 20
885 161 3
177 46 20
997 442 8
189 864 1
49 678 15
182 563 8
590 252 19
335 929 6
121 886 17
753 56 19
578 84 7
107 997 3
108 215 15
43 640 9
67 500 7
959 857 20
132 908 17
522 507 7
774 659 3
53 295 19
764 353 5
915 522 1
555 11 4
985 94 1
467 179 6
680 647 5
341 559 13
331 182 12
789 535 12
213 722 13
603 89 14
914 207 11
761 977 13
176 451 13
752 60 18
930 340 9
363 569 13
628 822 6
576 579 9
689 356 9
131 52 9
519 326 2
82 991 5
125 557 5
711 194 6
767 8 12
436 244 5
578 998 18
940 359 12
747 424 9
906 126 7
22 373 19
12 970 15
694 112 20
25 44 18
529 42 12
750 721 20
429 278 8
749 843 15
684 288 2
691 51 16
230 484 15
689 148 19
662 216 20
628 508 19
421 991 12
114 131 11
715 942 17
154 652 11
667 734 2
133 642 6
959 682 9
597 910 13
534 975 7
390 96 19
90 308 3
714 595 12
419 461 17
263 161 9
692 569 6
752 843 18
300 129 8
216 342 18
547 410 16
609 897 7
699 433 8
417 567 16
415 986 6
843 756 8
860 810 12
145 879 20
214 29 20
371 32 1
529 123 1
638 749 6
422 610 19
34 369 7
780 783 6
671 786 7
734 606 1
142 959 9
173 90 2
757 426 4
797 819 3
212 346 11
242 786 1
546 70 20
484 579 20
556 597 13
5 52 1
385 284 8
41 259 6
644 935 3
910 877 16
657 656 7
890 384 2
780 706 16
674 803 11
210 619 17
882 659 12
890 331 1
706 249 1
217 637 11
363 503 15
64 520 3
369 405 1
910 139 13
965 19 5
610 437 15
671 508 14
411 907 6
698 918 6
77 826 6
458 54 17
614 654 20
363 609 5
826 322 16
183 29 6
124 321 15
726 677 7
785 462 1
38 512 4
656 841 4
223 692 14
816 667 19
55 674 8
958 619 7
861 879 5
56 750 9
347 339 20
106 230 14
956 838 18
351 262 9
8 381 4
810 894 8
258 828 14
207 513 18
642 320 2
402 515 12
886 114 10
886 705 8
318 740 18
81 872 10
277 890 15
377 586 4
417 253 18
889 331 7
526 424 7
168 326 6
780 948 15
256 806 19
375 117 11
493 408 15
239 105 19
613 648 4
458 22 4
508 910 2
368 340 12
23 645 12
527 68 5
73 600 2
296 406 11
823 426 20
788 350 15
372 23 3
32 515 11
85 261 17
617 704 20
193 302 16
592 253 8
527 607 9
880 207 5
884 782 19
132 203 3
117 657 12
288 295 1
699 376 2
329 980 13
108 726 8
40 435 11
675 338 14
350 277 3
795 737 2
210 877 15
1 592 4
986 976 15
382 725 9
774 146 9
361 446 3
919 426 1
868 291 3
174 141 11
617 54 11
155 607 3
86 543 5
634 158 12
892 313 3
883 668 14
903 750 15
925 257 5
173 367 6
735 79 7
769 520 18
571 614 2
689 321 9
94 334 2
76 150 2
311 689 2
649 870 11
557 293 3
521 101 8
381 252 10
733 911 14
237 693 11
831 624 12
934 884 5
997 678 17
281 69 20
147 140 8
693 4 18
159 146 16
688 385 15
331 689 15
476 777 14
732 820 20
18 893 8
545 650 12
345 331 16
863 293 18
258 68 3
841 93 2
541 63 19
336 934 18
904 216 1
580 17 12
110 136 17
764 372 7
520 186 1
125 113 13
712 815 17
608 827 18
146 759 14
769 887 15
262 116 19
376 541 20
8 961 19
376 596 18
305 234 1
622 560 4
986 240 11
466 372 2
683 286 4
676 320 8
643 25 18
555 751 16
797 392 17
894 76 17
242 240 10
161 245 10
192 591 6
79 536 20
751 913 11
365 725 8
873 496 6
873 354 8
46 424 16
509 232 11
289 261 12
442 187 20
188 641 11
665 519 16
341 912 12
92 775 10
