5000 20000
3940 516 25
2588 541 16
2366 1603 18
320 4894 8
4360 1488 13
2132 820 8
1883 4170 26
3671 181 14
1826 3844 1
916 3179 13
3975 1386 14
4004 2861 16
3985 2005 10
2896 3518 14
1208 192 6
2503 4217 1
714 4353 2
2654 3192 30
93 2522 25
4458 4621 8
1074 1662 15
4708 735 8
1425 3616 6
536 4681 27
4074 4505 4
4852 1762 24
653 4016 23
1029 3825 17
2507 2367 4
3203 1426 23
1797 3821 8
703 907 25
2911 4051 8
1112 4509 15
3846 961 13
21 349 22
720 2298 26
1547 4973 21
4621 3294 14
596 470 13
1535 469 7
1673 3023 1
2146 2932 11
3015 775 17
533 770 26
1236 4174 28
2140 1318 28
473 3220 4
409 1218 25
3670 3067 1
2575 1928 12
285 2522 14
87 4469 24
1242 3348 29
1333 4091 11
1794 2402 29
1484 2818 18
3238 2192 10
2728 1698 11
1807 3209 3
2608 1218 22
1765 2432 18
4931 4344 6
1109 4492 15
4522 728 30
3275 879 12
2722 4243 7
2912 1607 26
1384 996 28
4084 1111 12
1014 1023 29
4847 4455 24
4927 4492 5
1398 2477 13
1493 4401 27
3397 1588 10
3876 4218 19
4017 4848 25
4350 764 9
35 527 9
1170 3141 5
4402 3228 10
986 4798 22
3947 839 29
4917 1201 1
598 3389 29
2016 4936 2
3459 200 18
411 341 9
647 5 1
3417 624 29
2708 1687 2
4081 602 30
493 4951 16
3882 2571 14
1130 634 3
1474 4895 29
4430 4126 2
3674 2758 14
2825 2079 13
3590 430 25
190 1686 2
1627 4977 10
1014 336 10
2105 466 3
3402 4609 16
2581 4038 19
426 1320 24
2347 2682 14
1645 1941 30
1465 810 11
2710 1901 14
3264 1823 8
3896 3723 17
4890 959 12
872 683 22
3029 3952 8
3566 3912 1
4439 1766 13
1852 2629 27
3919 1347 23
4774 3585 1
2458 2875 23
3971 2511 8
1411 4523 7
4991 3644 21
4739 1489 3
1479 669 17
4582 633 22
1244 4140 27
4762 3001 10
3859 1113 29
4925 583 24
97 2972 7
375 2227 5
1412 1875 26
3749 39 1
2862 4244 21
4800 3933 1
4774 1527 14
787 4754 18
2672 1685 8
2396 3366 3
1397 893 4
3067 2976 29
1803 4754 9
509 4901 13
799 710 29
3879 4973 9
2734 3171 24
2509 3548 17
3996 2833 22
1337 1854 14
4532 916 5
4140 2582 13
3669 1251 7
2405 3744 1
4047 934 13
984 2327 7
860 4228 18
3499 1319 27
4425 4903 7
3499 178 3
2220 2620 17
762 4385 14
1663 483 11
3825 2519 15
1180 4795 30
4960 751 1
1991 3037 8
4947 952 25
1339 468 28
4437 4668 2
2686 1015 3
4112 619 17
2534 758 18
1846 4048 13
2181 3360 2
1228 4094 4
3059 4979 23
3312 3704 19
3760 4513 19
1224 3336 4
1227 4658 6
3158 626 10
1005 1061 3
1080 4072 9
1818 4831 10
642 3382 4
4783 857 9
4403 1057 1
2313 3634 3
4062 3160 5
3632 2266 3
4288 1244 14
2460 4875 24
3675 2204 21
4147 4209 17
851 1095 5
3479 322 16
2590 3648 5
1437 4931 12
1695 1050 16
1866 3066 17
3265 114 17
3302 2745 13
2301 2855 28
2705 3434 19
2335 1884 19
3909 539 25
1579 3644 7
785 3396 27
710 2780 3
4648 2594 13
3378 2956 14
4042 4620 3
593 3675 26
1060 2077 22
2802 3183 4
3085 3726 15
1350 2551 19
4216 3840 18
4753 1757 13
4887 4521 22
3389 3645 10
2328 2419 22
3353 2594 27
101 3076 15
2395 1136 3
2680 3335 22
872 431 13
2605 4331 21
4119 3022 6
1124 19 5
228 693 1
534 1352 26
2373 4191 22
1431 1130 12
2665 2557 7
3052 512 21
3779 688 17
1625 1434 17
4625 304 9
2149 2740 24
1874 265 29
1932 1775 9
24 3392 23
2914 3576 8
3337 1307 30
3197 1217 11
4228 1569 28
474 760 19
4832 439 3
4188 4970 29
4547 163 4
3502 66 17
677 4994 3
4809 1458 12
1769 4856 28
3820 4692 19
539 3638 20
3088 752 9
4815 3548 24
2254 2973 9
692 885 27
245 977 29
4371 2981 20
4067 3372 26
4077 292 21
4550 4404 9
4692 2188 13
3536 2629 20
1768 929 28
4776 2397 12
4813 3693 25
4703 3508 12
4238 2409 27
2444 1453 11
2227 1808 15
598 2757 30
3909 61 9
192 1753 5
2401 1624 2
1424 2452 25
213 123 3
2876 3949 15
1274 341 7
1135 3596 2
708 1137 21
2860 4071 24
2927 2266 22
3913 28 29
2481 4430 13
2602 4908 30
1193 305 5
1023 96 28
1913 4906 22
2114 3203 22
2329 161 26
3911 2093 6
2798 3130 4
4987 183 22
403 1924 18
1106 3524 21
2274 950 11
1588 2661 5
3822 3246 5
3945 3352 28
1110 3024 6
1591 3615 15
4679 4457 13
449 3370 9
2096 3688 25
4681 4652 20
1885 1009 11
4333 664 15
1599 4148 18
457 3584 6
2959 1785 4
1475 2984 7
442 3787 27
1561 3961 15
2548 2865 13
3118 1489 1
1663 873 17
1935 3681 23
4120 1330 21
1877 3205 28
2370 1225 27
1744 3130 27
384 936 25
1481 3927 23
3872 4401 17
3719 4282 4
1860 4279 2
4794 1328 9
1088 2227 24
3012 262 6
2077 1302 29
3017 4628 12
3769 958 18
4566 839 25
4552 886 29
4546 708 12
4042 612 23
2906 1159 14
1551 3284 28
4007 3229 7
303 1970 18
3779 2566 24
1241 2593 19
4190 2009 14
3511 129 25
298 3702 29
3708 1014 18
4813 1516 29
863 2724 30
1527 3538 6
3951 399 1
3514 2686 17
1699 1457 20
3852 3374 26
229 4983 21
2227 872 26
2357 404 18
2102 1151 10
2302 3461 10
3545 1869 20
2808 1089 2
845 1790 1
153 3384 19
2475 3342 15
4562 3407 18
2583 4398 30
1673 4451 6
2572 192 28
3583 1527 14
3414 1432 23
2576 1149 10
1004 408 15
3196 2206 3
2954 238 20
2316 4533 4
400 1600 24
1653 1459 17
4263 3734 6
1592 2369 14
318 1771 25
4783 650 1
3338 1518 30
939 381 19
3355 655 26
1861 737 29
1819 3691 17
2144 1837 29
1241 2597 13
598 2508 2
1779 3698 30
3825 4235 14
4215 2365 17
3153 2884 13
2214 4371 22
1533 4605 2
3807 2362 4
458 2718 27
2303 4485 29
1357 2580 15
1173 1470 18
3865 3465 20
4191 1722 16
623 4280 30
4769 4770 10
726 587 7
3286 884 17
3083 4376 25
1011 4444 2
4181 128 18
1043 3302 22
2871 3856 6
2463 4628 12
3043 3833 13
3349 3498 29
1527 776 10
3323 1549 20
4893 1160 19
2610 3737 6
4221 91 18
2979 764 16
3060 3450 19
1973 1807 8
418 3059 3
3677 4447 2
28 546 4
3325 3267 14
3763 1901 5
4674 4958 8
4538 3825 2
4603 4961 13
2320 4594 4
3479 3284 6
2641 2942 9
3884 2214 3
1976 1289 19
804 2038 28
3513 3826 28
1770 3506 28
2915 2996 2
4602 2164 1
2947 886 4
1209 4414 12
1826 2497 21
2339 256 24
2826 1474 24
4409 3928 4
1841 3960 26
4502 32 1
3396 4254 16
1764 1735 26
3043 2090 28
4227 2131 19
118 2762 11
2645 594 4
1339 196 27
1719 2847 27
870 1473 3
4539 1603 15
2918 3287 19
3720 2288 13
568 3664 11
4735 842 4
2356 3304 24
3569 3580 1
1033 2568 28
651 1662 22
3427 3600 11
4081 3598 5
4979 4534 6
3522 296 9
47 802 26
3475 2416 3
3846 624 6
54 3971 14
3206 3873 16
4283 286 7
3367 4003 14
1320 1413 14
3395 3521 8
2826 940 17
4112 2209 5
2436 4124 19
2571 2161 23
4548 556 29
1952 4598 16
4026 640 7
1269 77 2
3140 2320 9
1329 4633 22
1292 4709 8
1842 1825 1
4764 3329 29
2999 1985 10
1796 2195 11
2923 3387 23
4777 396 20
443 3176 12
2925 2109 6
1958 1358 12
1257 4679 22
4742 3861 13
350 571 2
2649 3136 14
3282 3894 13
3181 4022 26
1498 2884 25
2965 4453 16
1870 3487 28
2349 4275 3
2103 3640 29
1250 3960 29
3386 4490 14
3618 4380 8
4862 3446 17
4981 1993 24
1373 715 11
811 4384 21
147 4793 14
60 3652 1
2097 556 19
4748 1602 25
2133 2691 14
4806 3919 5
4276 3173 29
4973 4335 6
486 4118 29
3236 2676 15
2753 423 16
4594 657 2
2736 1061 17
3779 4714 8
322 1722 17
1196 3847 30
4991 1646 2
4010 4527 25
3305 3179 17
3463 3996 29
3038 1416 24
2588 1192 2
3646 2917 11
1225 3655 29
3782 2820 18
1238 1774 21
4230 1869 21
3726 1296 6
4577 1268 6
3633 2439 8
3662 434 26
2045 855 24
1215 2507 16
1974 315 9
3163 1317 30
2182 4075 10
2082 1268 28
1802 2825 22
2977 1391 19
2139 2686 13
1840 2040 29
1810 3697 5
2898 4117 26
1766 1065 8
3227 1838 2
686 3127 15
3611 3250 12
1086 435 23
2522 1529 15
63 987 3
4136 1183 19
916 3102 23
2996 4121 29
1808 125 12
1652 3776 17
4357 171 23
1756 3370 1
2612 2712 7
4013 2125 24
2194 1872 10
3912 70 10
150 4219 22
2069 2898 6
3580 2898 25
2202 48 1
2935 4034 18
4699 4369 14
3333 3882 9
1249 4399 21
4724 4891 22
2733 3949 21
4116 488 1
1349 4229 13
1812 4365 6
2468 2404 16
8 3430 6
1486 867 18
968 264 23
2765 85 12
4997 189 30
3516 4054 3
336 3354 21
614 1567 13
968 2416 3
1600 3273 6
11 195 24
2769 4427 6
583 1599 5
3097 4196 21
4176 1883 24
4017 3972 12
1209 3489 9
3570 509 17
3779 134 11
4481 79 25
898 1315 15
3962 4912 25
3120 3506 2
2955 3294 13
3400 2305 9
1113 1564 29
1876 527 20
2716 2266 16
3574 4041 15
3513 3674 22
2335 669 1
3884 3748 11
3048 1204 16
2876 2393 19
2946 3811 20
2749 508 27
4371 878 11
969 1827 11
4773 766 1
786 316 10
4302 397 8
4846 657 27
4730 929 22
1548 1109 14
1922 3360 5
1546 2392 11
2202 3646 17
712 2408 22
2292 1649 19
51 1457 17
4240 1212 21
3910 2750 18
4241 250 23
2560 2876 22
504 2654 15
1199 2883 9
3193 3018 8
1452 3494 21
4118 908 19
4410 1244 25
4929 4028 2
757 176 17
2007 98 15
3636 3796 10
4164 417 19
2648 3041 4
4471 22 7
1376 4470 23
2169 1190 27
721 1620 3
3080 1260 12
434 1667 9
1703 930 28
22 309 16
2646 2384 12
3444 265 27
4081 1544 20
4983 1484 20
4201 2476 22
2025 4024 23
416 451 1
551 3314 18
3533 4624 2
3686 2052 10
1269 3831 23
4551 92 19
2907 1768 10
2019 819 15
2951 4134 8
3369 2779 21
245 2829 25
3250 2089 13
589 2517 30
3345 1866 29
4506 4748 20
732 1994 2
3701 4609 27
3529 3516 30
3552 179 6
3042 4490 1
4177 244 18
3843 2162 2
4108 3077 6
80 4494 24
4520 2317 30
303 1184 20
2902 4665 27
77 3603 8
4763 3383 7
319 471 25
4036 1592 12
3986 2136 19
1273 1953 1
1917 2316 20
2142 1569 28
1256 3324 30
1161 2477 18
2202 3036 4
668 2822 23
2537 848 19
2283 3564 29
2993 2492 8
1379 1677 5
3625 4086 17
4103 682 13
3925 3749 11
3296 2052 23
4171 791 7
4739 4336 21
1375 1 13
1988 4314 25
1785 4910 3
3153 3213 29
4679 548 26
2833 390 20
3773 205 19
3613 147 13
2431 3858 21
4036 3884 28
897 3459 14
2640 3861 16
1979 2089 3
4963 2794 30
585 3993 29
198 1692 3
3295 213 21
1146 3010 20
527 1986 13
4915 4370 5
3858 1480 6
1175 1187 2
1925 4426 21
2957 326 1
1398 4122 30
2985 604 23
281 1053 20
2364 2793 2
2548 4996 14
3741 3876 10
3725 2248 20
4543 2800 13
1797 202 21
3124 4235 29
3021 3543 9
3382 2274 18
3132 1898 13
1048 94 23
512 1246 17
3260 1935 28
4317 3950 3
1592 165 7
3355 4394 21
4776 1476 24
496 2838 6
2490 3372 16
2593 962 10
1259 4322 2
909 810 24
2399 3322 6
905 571 18
4953 3396 1
3951 3535 21
4430 1726 19
4906 1879 20
3657 3844 14
4257 595 11
2811 1871 27
2926 2976 24
4606 1773 2
247 2030 25
4725 3330 3
2751 2371 1
3986 3610 30
2832 4540 26
1749 2293 4
443 2063 21
840 245 15
3679 1929 12
2751 259 24
2083 614 15
3901 4377 4
3938 1188 8
634 1713 27
1020 3992 23
4894 2367 9
1032 3086 8
1563 4827 2
3956 4862 1
484 1616 11
3804 2199 12
2605 1358 22
515 2977 24
2177 17 15
2841 396 14
4856 2652 18
1413 2240 11
2183 607 16
3852 2924 16
3628 1919 20
3226 3465 1
1947 1160 28
2133 4342 10
3076 4557 9
3563 18 17
3229 3028 13
406 3776 30
2904 4853 29
247 153 30
932 2489 25
3824 327 28
1697 2429 28
1174 3907 7
98 4628 27
3155 2302 17
3458 3148 8
354 3033 17
2764 2893 4
3011 2099 21
3878 2196 16
875 1873 27
31 1298 3
3515 4824 29
965 2207 22
2583 3599 19
2223 4536 12
948 3879 3
3661 599 23
4614 3515 3
4731 1385 29
4014 4848 10
4053 1393 1
3308 4205 27
486 4023 26
4292 2563 8
594 727 28
1959 466 29
1174 4739 17
3594 133 3
1633 2757 6
3392 1393 15
295 4370 11
3348 1849 24
1528 3446 24
3655 2379 12
2371 664 22
1215 4088 9
1951 1797 21
4040 858 4
3580 613 16
4158 545 24
3883 3439 29
4901 3248 20
2638 2222 7
1471 3767 20
4048 165 23
4054 1857 26
607 2286 11
2820 844 15
4217 2052 21
1547 588 9
3496 62 9
900 772 2
2854 4062 25
3976 4753 15
2755 4383 15
554 1105 11
107 2208 16
3886 2932 22
2023 4480 20
4005 1839 9
2320 1234 27
320 3753 13
1644 286 8
4884 3118 28
2782 1268 23
3187 1736 9
2313 627 7
2131 3077 14
4233 2856 16
1965 3083 13
769 3100 10
4197 2067 26
943 2872 17
3923 2996 7
2946 4704 7
1284 149 3
3680 2562 12
2996 1141 13
1932 3896 22
1286 4935 9
3421 4090 8
291 4694 24
3776 3161 27
4257 226 7
2328 74 29
1959 4491 12
2017 2155 10
3035 2494 12
1971 3769 27
1100 3789 27
1758 3233 12
2307 3002 2
4581 4444 19
763 4855 18
4005 4780 9
1182 872 5
186 2730 5
172 1084 12
489 4090 3
1803 630 21
3218 2871 28
1794 2594 24
3812 407 2
1360 2155 29
3592 2225 10
3561 2471 26
3958 4243 20
1704 91 10
4894 319 9
2575 3456 28
4515 4059 11
3841 4346 6
3167 3591 7
4398 529 10
1070 1112 16
691 2414 6
4105 4934 25
239 2572 21
2401 941 4
470 1800 4
4991 746 19
4585 1921 5
4016 1210 5
4927 570 24
2222 3701 2
1175 4287 2
693 3565 5
73 3446 26
4533 1317 26
4966 1045 30
2904 1999 20
3981 4630 2
359 187 3
4098 2833 6
3742 2386 14
1231 4163 5
2277 2254 9
2265 157 30
159 518 11
3895 4139 3
328 4133 11
2620 3053 15
2534 4162 30
4502 1550 22
2680 2158 8
2984 3817 16
644 3183 9
4850 920 10
4630 1470 2
2892 1923 4
3085 173 18
1522 3107 9
2943 1268 3
967 3666 12
4943 1328 23
11 18 6
581 1227 21
1097 859 24
3435 195 1
2545 1368 10
4475 4026 6
4040 840 28
4908 1126 28
1188 2112 24
3765 185 14
777 1278 29
3087 2457 19
3943 179 16
2364 379 10
4081 3180 12
1489 3878 28
3870 423 17
324 3004 5
3097 4088 17
4773 1014 27
83 3220 18
2016 2026 3
4422 4440 11
941 4582 18
2844 3833 15
739 4808 7
1278 4272 28
2808 4827 20
4507 4344 5
165 4080 10
2149 4320 11
423 4629 15
2467 3628 7
2713 2549 24
4943 2112 17
2544 3205 7
2078 4842 8
3497 4876 6
3241 535 22
403 2479 3
3072 3125 13
3388 2428 18
1595 3938 25
1910 190 29
4547 1509 4
996 4655 2
836 2583 25
378 385 27
2127 4333 7
4045 2020 16
37 4067 17
238 4371 16
1890 1998 22
3092 776 17
2941 1782 23
3431 4021 12
2932 4251 15
903 1323 21
195 3871 1
1599 3930 13
1359 4032 10
1750 449 29
723 4552 28
378 4815 9
1019 2985 26
3037 4027 26
3112 4507 12
2141 1125 17
3515 3211 28
3820 1541 10
44 1567 9
2493 1243 5
2770 512 23
4462 3026 21
3019 181 3
4219 1360 5
4949 499 29
2418 692 6
3676 1101 11
3708 4316 27
233 1300 13
3667 520 30
315 4807 6
2920 1702 11
1249 1567 27
3795 2646 10
1555 4806 15
821 4892 4
1428 2501 12
3537 596 3
3443 315 16
4292 4046 10
3201 4767 4
565 2079 12
2490 2877 29
15 115 22
456 3531 22
1427 1816 3
1979 2415 14
1055 1725 19
2775 4891 25
961 2570 7
3450 4993 20
26 3879 3
745 2821 28
4037 4497 21
2945 2782 1
3617 1101 30
2430 853 17
4152 1456 16
4601 79 7
3908 1637 13
1583 2864 24
3597 108 14
4182 2803 24
335 661 1
4382 4863 19
4770 2066 3
3246 1090 25
1849 3891 16
863 2428 18
3185 2604 9
2776 2304 22
3008 2976 20
1094 2705 15
3150 4095 8
2881 1808 6
4962 2551 20
892 2778 8
29 3619 17
3330 1426 27
273 2682 26
3448 797 20
2961 4808 23
1113 3433 12
2775 3021 18
4790 4836 23
4139 971 18
3317 319 29
262 3343 5
4444 2277 9
310 2631 19
3167 1419 2
996 3495 29
1615 3435 1
2860 2008 21
2945 2701 25
2377 690 11
623 1704 2
3693 2785 25
1376 2583 18
2362 2624 14
997 3400 1
3505 1736 8
2765 4950 30
1361 3162 27
324 3344 16
905 6 19
1420 737 5
1124 4051 8
2019 4922 9
1872 1127 8
4118 3736 26
1739 3633 9
1859 4622 4
4744 520 26
933 875 26
3419 3175 9
3966 959 4
326 174 21
564 4586 12
1176 3102 12
4348 3870 7
4867 277 15
1623 3403 12
4205 2194 25
2928 59 13
2991 4526 23
2954 203 19
2395 2242 6
4447 666 1
1441 3765 9
1564 512 19
2228 1849 8
3128 2114 6
2526 4255 13
4607 701 12
2739 4511 3
714 1824 2
1768 4293 10
1529 336 19
1060 3929 7
2875 4006 18
3198 1496 9
3468 4248 13
3193 2692 9
4616 3489 11
4540 348 1
2827 2071 22
3451 3388 12
801 2251 9
2467 1494 9
1228 1835 22
4635 4112 29
630 2886 3
4948 4900 27
1385 2871 2
1402 2435 4
3716 539 8
2662 3048 21
2392 2144 26
2956 2879 23
3007 2311 18
4076 2509 23
2728 1914 7
912 65 7
1391 1506 7
3158 4888 16
4724 2621 3
425 4757 19
3956 1710 14
1578 2441 24
33 3683 26
4991 647 3
2332 4308 30
4697 4200 22
3805 3431 22
1384 2584 11
9 4406 9
2435 2978 6
4005 879 6
3250 2523 23
4857 4940 16
4797 3760 9
2997 1666 11
3193 1563 19
3962 2855 14
69 1860 3
4331 1489 18
2522 3248 6
348 4154 20
1877 2399 29
3955 3130 28
2410 722 28
2268 1769 11
3131 1590 30
3876 4185 16
316 336 5
495 634 23
3353 585 24
584 541 27
1368 1594 8
4188 1734 12
4601 1541 23
2982 229 4
3969 2279 23
1940 2722 17
2816 1607 23
2044 1533 8
1628 4065 10
4614 1425 14
206 1854 27
1523 3998 11
784 3254 16
3526 4320 26
4732 4705 20
3169 4245 15
2969 2042 11
4768 758 22
1815 3517 9
4971 3332 8
2254 1941 30
2617 4728 17
3335 148 15
2711 503 3
3452 2322 12
1077 1865 8
3428 2625 29
1483 4697 23
1165 1835 20
240 1154 19
1121 593 4
1612 4879 14
2697 964 10
1455 797 21
485 908 18
1166 3067 12
2639 1519 18
1787 2113 24
4193 1572 9
3911 3611 23
3851 611 24
3871 4544 24
785 3529 11
4469 3454 16
189 4220 26
4599 1876 18
3145 3093 2
1494 1808 5
4715 1258 12
3320 1924 29
4844 4097 12
2141 1235 3
3388 4631 23
211 2213 8
1950 2102 25
3207 4432 30
4226 3996 17
47 2270 28
4973 2451 6
1981 946 4
1055 1764 6
775 4545 15
1098 3217 16
2040 86 21
2195 3385 27
3311 3856 20
2290 4790 28
1624 73 6
3771 4353 8
1246 3124 19
3552 4776 29
747 664 3
4068 1584 27
4282 2538 13
3479 1375 1
1958 2269 19
1674 1170 12
3174 2759 23
820 209 14
2471 1144 10
370 556 11
1463 1862 9
361 4741 24
2166 4454 23
2960 1058 1
298 3922 14
3264 2288 16
1352 4518 11
1106 3652 24
4625 142 10
3711 3141 6
4349 1912 27
1115 3 11
3294 700 9
1569 3953 17
640 674 3
4484 1152 3
4454 854 2
4096 2244 25
2619 1227 25
2177 3781 12
379 512 10
3850 3463 27
1253 78 3
4871 2164 22
1260 2154 4
227 3240 21
353 1277 24
287 462 10
4535 3944 3
1292 4478 27
2218 3144 2
4062 4728 23
4980 4494 15
4362 3601 26
654 1884 3
1754 3159 9
4614 1073 6
51 813 1
362 1148 5
747 649 18
4831 1554 12
4443 4352 23
1600 3021 12
4137 4933 14
3472 927 29
1591 3024 24
3775 965 6
3044 3371 13
2803 4853 8
791 445 20
359 3724 22
777 3857 15
3042 4136 17
2352 2136 14
734 4545 14
1217 2245 28
2927 4811 12
1507 4561 1
4529 4583 27
1768 513 17
3727 743 23
3325 3158 9
1331 2147 26
4944 1047 9
3169 1359 17
2194 1914 22
2991 184 3
1859 2701 20
4719 4842 22
3771 4135 11
4981 1048 28
1787 3105 20
2791 2987 28
1932 3056 24
2772 501 12
1874 3237 6
3783 2635 23
708 4140 14
1522 519 17
4997 2015 7
781 1407 9
4730 743 18
4175 1950 2
3981 2074 20
160 106 28
2555 1736 28
2689 3124 15
1965 1315 19
1256 3498 9
1705 2282 21
1596 567 15
2372 3965 9
4052 3734 17
1939 2255 20
3174 3548 11
4085 2579 21
1115 3005 6
3575 335 14
1094 2715 16
3938 162 21
4551 4047 14
3036 936 4
4787 1142 10
2116 4739 7
1017 1359 30
194 3675 14
483 1432 7
3918 1409 4
4358 432 9
2364 427 21
4898 3864 20
3064 2087 18
3256 3672 3
717 1712 21
1724 4654 9
4629 2393 29
2961 634 10
1259 2115 9
1656 3971 11
1660 3765 8
2215 4384 9
3842 2753 17
2121 4593 24
570 3493 1
4974 77 30
4548 2594 6
961 1510 10
695 2778 29
2955 4663 8
1678 1425 8
217 4388 18
1045 3385 7
620 709 18
3714 501 13
4385 896 29
2186 55 5
1049 737 19
2297 678 13
4641 3314 9
2782 2414 25
2424 2686 9
2304 4269 21
3753 3265 5
3571 2640 23
307 1434 8
174 318 24
2516 3052 25
1328 4779 1
83 2777 29
3016 2362 18
2109 4074 3
2078 3017 21
4677 2985 8
4209 1543 7
3954 3793 23
4055 2343 24
2626 1016 15
4463 4290 10
560 508 24
2079 1935 8
1648 3971 11
2238 3588 13
2363 1176 11
4084 140 20
2451 1414 8
2000 3697 18
2941 439 15
3894 1668 16
328 2218 7
260 88 2
119 3631 26
3184 652 13
4696 4495 18
83 1934 25
700 181 19
2068 3757 14
1219 2221 7
1615 2485 1
2876 3160 22
2853 2763 12
1532 4824 27
3322 2350 11
1862 547 30
3991 1867 8
1871 1048 16
4203 2435 10
2451 1323 27
3984 4504 11
4922 4623 1
3463 4398 15
3366 2001 28
2911 3852 14
349 4405 28
232 4172 25
4998 96 5
1782 3989 13
3298 1717 16
388 2435 29
2395 4716 11
4924 4086 21
81 1833 28
4983 2403 1
4051 107 5
3900 33 4
143 485 6
3156 4638 2
1520 761 3
2913 2694 19
1923 916 17
4048 3583 9
2878 4345 15
3965 4811 9
1247 2752 22
175 2222 15
4014 4690 17
4107 4010 12
2730 4986 1
3661 2181 7
3155 1526 18
2940 3733 30
840 2612 11
3275 4595 24
3384 4108 16
2869 3555 25
1981 2052 30
4 3525 4
4477 932 6
4805 1088 19
4012 1778 14
1738 2156 13
1594 1094 20
4685 3034 11
4230 3138 1
1584 46 1
1987 1488 27
836 2402 2
3856 4829 14
205 15 11
3935 207 14
2713 2123 29
1035 4325 16
1710 1257 17
522 3244 19
1459 2696 24
2665 2502 15
198 4510 1
3567 38 15
3976 3982 18
2048 4809 28
10 711 4
3881 892 21
379 4619 13
3032 3602 1
4319 2448 12
844 2057 4
3202 3836 30
1476 3434 18
3636 3245 20
2591 33 20
79 4442 9
3416 1443 10
356 331 8
193 4594 4
1984 1390 28
1554 1259 26
2383 4984 13
142 4970 16
3248 973 13
4034 454 10
943 4316 20
225 4736 26
2062 2259 23
863 4518 11
880 1986 28
1589 4282 14
4276 1666 29
934 4812 25
2865 1192 28
2427 3631 12
3848 893 19
3863 201 17
4935 3685 18
43 4801 7
3038 4509 21
1941 1510 18
1849 2332 27
489 4430 22
4868 2546 3
1669 3751 10
621 2889 16
2218 1003 24
1234 2331 16
1686 1429 10
1131 3910 25
3335 164 13
4101 2920 18
3314 4145 16
1994 2206 9
2447 4121 12
3766 4373 10
4267 2072 5
664 2180 20
936 303 22
911 4623 8
3909 4612 5
2201 1590 19
522 3605 8
3118 2279 8
2801 567 18
4063 4084 15
320 398 19
3402 3365 26
726 4173 22
2161 1320 25
2315 290 21
2737 2221 7
1050 2770 14
2517 2474 15
4073 2784 13
3636 2265 25
774 404 7
1947 4903 8
312 1304 30
3167 4581 3
1357 1511 2
3879 3010 11
3979 2230 28
1290 1690 21
1333 134 17
1923 4029 11
2194 1382 26
3856 2396 18
3988 1540 12
3714 2596 4
4446 1890 19
1034 3234 11
4263 2758 3
703 3660 8
4973 2465 21
3883 2079 30
2102 520 16
3586 643 18
522 2014 22
4138 4035 28
2077 3274 3
2049 1734 26
4291 569 1
4592 84 20
182 25 4
917 4744 13
4767 2495 17
2404 4046 28
3736 3109 22
512 4699 18
3862 2724 18
2487 2543 3
4909 4131 24
3257 2047 16
4997 4729 3
3579 3355 7
1958 2015 15
2313 2637 21
607 2011 11
3681 2856 29
4633 127 18
2553 1862 21
4915 3861 2
3674 2291 17
1768 3278 20
3197 4852 22
2977 1801 24
2803 3770 17
4403 2848 30
740 2400 5
637 3008 14
193 1593 7
2256 4424 25
801 1904 4
1370 4695 10
4495 270 20
3936 3181 30
3185 1879 1
1051 261 5
331 3680 18
4114 4037 25
4370 4196 30
825 4122 25
958 500 9
363 3804 22
557 1207 4
1443 2211 7
4267 4873 12
3503 2413 25
4098 3429 4
1874 2265 19
3033 2928 28
2554 4667 19
2463 3345 14
4332 4943 19
448 4190 28
337 3866 19
2102 704 24
3693 1813 16
2612 4586 1
3845 287 12
4473 1036 18
502 2819 12
183 4932 29
4143 2167 7
1545 1852 19
4146 4748 13
1682 3370 11
2113 4660 15
4779 2308 26
4228 2142 21
1681 1262 15
3991 4388 2
4108 1040 4
4249 4825 23
3150 1433 12
3263 3096 23
4685 1 3
3950 4434 29
1324 326 30
564 2758 28
72 4550 12
3582 4111 1
2706 228 23
1173 872 9
2460 724 16
4289 2455 12
3572 2871 10
12 4283 11
3398 4168 2
4955 4534 9
4754 1724 7
3134 114 21
115 4472 2
3483 214 19
276 694 24
3852 4547 22
1842 1081 17
3970 691 17
4539 1760 17
2947 2788 5
1966 2347 19
612 633 12
2373 1601 20
662 4656 10
4229 3759 28
1742 4112 16
1082 1616 17
1911 157 3
4370 683 18
3693 1308 28
1881 3526 3
3452 1031 2
311 338 21
2360 3823 24
4350 3255 6
4931 249 26
4115 4838 26
914 110 9
1442 2883 10
3493 939 29
1972 2005 15
981 3592 29
4394 3335 8
1640 3729 15
3700 595 11
2752 306 20
4793 3296 6
793 3301 18
3418 2548 29
2779 302 29
2761 2107 25
3331 1776 17
722 3783 11
2401 2045 30
1305 337 19
2002 3006 25
21 673 19
1055 2095 26
2492 1774 20
2886 3499 10
1220 126 25
3910 1764 16
4407 4980 13
1579 2947 22
239 2692 4
2247 502 24
3223 176 19
3898 4405 5
2691 2889 1
4881 4753 4
883 2145 11
2645 1427 30
3960 3588 12
1483 3951 17
1547 1257 1
4338 3571 24
2569 2612 27
9 2922 30
1918 2179 11
4828 2535 5
229 3093 15
1320 2433 27
3937 409 18
3632 1005 5
1949 415 27
3430 976 3
557 2438 13
355 2342 24
4906 3869 19
1253 4150 17
4095 577 26
1286 401 28
2278 1142 1
3021 3813 17
3561 3733 17
3683 2320 13
4987 380 16
1620 543 15
341 3764 14
1587 245 20
