1000 5000
707 1 4
370 339 4
714 515 1
304 57 1
317 312 8
242 257 4
21 962 9
342 364 7
52 241 2
572 779 1
861 54 2
60 793 9
818 985 5
988 291 4
61 949 10
981 110 8
90 708 4
81 702 7
292 263 2
455 825 6
29 652 1
900 4 5
93 656 2
711 746 2
454 815 10
443 22 4
660 346 9
564 633 5
37 474 9
637 467 4
343 912 7
74 373 6
94 626 6
907 162 5
675 505 7
687 233 9
990 133 5
940 106 8
248 973 8
609 98 6
321 525 7
354 189 8
368 302 10
128 657 7
453 943 5
441 782 8
809 488 4
595 183 4
329 719 8
449 224 2
301 690 9
477 638 8
120 570 10
76 353 3
378 128 4
563 56 7
276 363 9
992 350 9
496 788 5
842 615 10
71 937 2
503 899 8
234 472 8
661 913 5
220 81 1
400 323 3
299 788 4
207 934 7
407 880 1
413 498 10
252 134 2
745 908 6
304 360 5
524 145 10
895 651 2
485 333 1
784 900 1
494 908 10
217 60 5
905 368 1
925 132 4
977 605 1
551 820 5
178 97 8
975 906 10
532 110 1
633 244 7
874 532 6
869 28 8
151 569 8
500 197 6
137 970 4
856 446 4
836 715 6
192 411 2
830 157 5
12 664 7
513 531 9
720 888 2
210 543 7
883 559 2
298 640 1
90 587 6
738 664 7
487 173 2
147 640 5
169 889 6
209 794 9
366 881 1
842 153 2
733 366 4
491 100 4
553 808 3
768 946 6
369 356 2
473 115 1
667 344 6
226 505 10
330 869 6
384 459 5
577 325 3
242 115 6
502 253 4
696 319 2
582 363 6
587 544 8
350 813 5
370 32 8
40 722 9
278 279 8
900 535 4
223 63 5
690 678 7
388 61 10
837 176 2
383 115 10
622 18 7
755 273 6
324 340 9
256 310 10
565 80 2
854 909 1
825 468 1
860 46 5
710 972 2
245 62 10
231 371 8
359 393 4
271 644 10
293 240 2
769 356 6
357 294 2
416 610 8
670 771 8
20 954 7
452 962 9
659 833 5
85 936 9
545 297 10
489 836 6
716 494 6
889 845 5
840 971 4
641 11 1
188 619 5
765 515 10
108 943 6
39 788 5
141 161 10
397 22 9
435 34 1
876 81 10
796 274 4
502 655 7
878 874 4
927 91 9
133 521 5
924 232 7
741 534 8
695 677 3
612 392 8
726 671 6
154 846 7
955 635 3
760 337 4
240 146 9
502 325 2
929 842 10
630 914 5
707 234 8
617 576 10
714 998 10
223 179 1
261 887 8
529 732 8
210 616 5
62 863 5
4 471 3
96 335 9
660 239 4
55 716 2
145 540 9
231 550 3
250 424 5
5 230 7
139 241 2
370 75 3
709 93 8
442 623 6
407 942 3
254 557 2
535 89 9
93 611 5
825 87 5
564 437 8
460 755 4
724 941 7
512 495 6
389 85 2
735 915 6
34 926 1
392 540 9
166 754 2
666 231 6
479 818 8
868 644 2
603 158 8
635 926 8
462 659 10
237 824 2
61 863 1
116 670 5
617 250 10
148 456 8
616 41 8
539 655 9
467 655 10
305 224 6
139 674 9
723 788 2
954 205 9
678 49 10
450 806 8
265 987 2
359 627 5
908 404 5
209 234 8
896 556 1
130 739 3
289 528 4
105 796 9
375 876 4
144 717 2
720 23 7
228 705 3
446 192 8
712 600 3
817 681 4
654 190 2
244 563 5
753 704 1
604 591 9
194 86 8
407 908 6
328 22 9
446 745 4
221 635 1
214 943 4
923 41 6
920 676 2
954 35 4
763 286 7
912 24 8
287 359 4
715 886 8
378 351 7
765 879 6
388 241 7
702 320 10
180 807 9
321 164 7
868 381 3
55 916 3
369 536 4
172 135 9
903 203 2
755 174 2
828 772 9
441 787 7
553 621 5
197 359 10
253 111 1
43 461 8
157 818 9
537 900 10
896 544 1
76 381 8
5 852 8
787 381 10
572 294 5
312 293 7
990 826 2
299 389 1
225 632 4
539 291 7
72 346 7
315 570 9
129 936 4
673 136 2
591 362 8
222 90 7
112 506 9
384 47 2
537 552 2
855 736 10
512 487 4
515 290 4
816 7 6
74 692 4
6 300 5
556 30 6
288 254 10
246 417 8
867 712 1
695 860 10
18 239 2
468 969 1
887 6 1
132 841 7
400 872 7
88 813 8
752 110 3
243 899 10
281 123 9
74 729 6
239 809 10
180 375 3
937 879 3
662 937 10
161 572 9
672 840 6
582 272 6
221 726 8
367 958 6
912 975 1
81 834 9
450 881 4
550 495 5
276 105 1
386 733 9
155 89 3
137 437 5
367 767 7
170 429 3
673 565 10
869 573 9
377 657 2
191 424 2
216 107 4
794 887 2
700 437 7
846 904 1
735 539 1
728 598 1
26 285 6
156 834 2
177 875 4
544 884 7
188 509 8
365 383 1
301 328 5
913 105 6
110 917 9
885 339 5
637 486 5
367 281 1
348 142 2
6 26 2
743 702 2
187 876 7
185 567 10
502 593 6
603 934 6
221 265 9
456 611 1
868 842 10
357 35 4
391 255 1
151 233 10
628 972 7
702 740 8
896 28 4
294 167 4
299 863 7
485 988 2
793 137 1
542 787 10
170 884 7
290 681 7
687 321 3
352 767 2
650 242 3
416 329 2
35 333 4
479 834 8
240 352 7
518 609 10
274 746 7
165 294 1
940 112 5
678 718 2
862 626 5
669 916 1
32 983 9
572 352 5
124 348 7
641 302 10
838 68 7
757 931 7
384 727 1
752 401 3
773 60 6
689 835 9
217 308 4
269 477 7
574 120 2
89 996 5
352 741 9
240 867 6
840 697 2
947 285 4
13 692 6
943 565 4
79 352 8
598 798 1
868 821 8
603 793 1
704 78 7
849 735 5
457 213 7
99 64 5
858 814 2
381 420 2
377 570 8
878 45 2
535 320 6
151 656 1
459 853 3
96 6 5
979 619 5
379 177 10
970 48 9
598 385 2
417 315 1
390 765 5
515 481 7
888 771 5
149 665 9
639 814 4
451 808 1
197 148 6
439 860 4
928 980 1
236 130 9
224 293 7
853 555 6
766 962 2
328 206 9
664 791 6
110 531 3
67 910 2
746 157 4
719 115 9
343 367 1
354 686 4
54 391 10
287 306 5
188 82 2
444 373 10
563 903 1
310 167 2
32 686 2
921 4 3
245 652 2
445 74 3
436 370 8
251 48 2
838 115 3
884 342 6
265 856 4
984 146 2
978 887 6
335 635 1
987 944 6
502 424 8
936 423 6
356 300 1
323 890 8
377 145 2
303 601 8
714 649 3
429 470 1
749 357 4
669 150 1
968 290 10
2 685 7
103 142 4
498 649 5
683 297 5
355 717 1
970 607 2
874 776 4
990 724 10
645 332 6
724 782 10
992 270 6
193 466 10
966 874 2
230 334 8
897 550 5
229 474 9
804 989 9
552 283 10
489 161 8
361 758 6
114 320 5
637 362 7
465 851 10
843 587 2
315 378 3
307 609 7
73 31 6
427 753 8
66 933 8
579 124 8
979 860 9
723 935 5
497 143 5
156 325 10
91 46 6
885 110 3
743 875 3
809 713 7
600 38 1
736 893 7
436 658 9
337 278 8
142 859 8
381 614 7
663 815 3
14 951 1
975 132 3
284 480 1
416 508 8
837 361 2
189 515 2
479 767 7
529 909 10
662 366 8
869 432 9
159 105 2
752 956 7
718 535 5
608 806 1
643 245 8
3 483 2
21 430 4
179 811 9
885 202 5
457 332 6
348 667 7
276 887 8
807 883 8
567 598 1
103 281 9
317 636 1
918 238 2
491 353 1
586 756 7
723 636 3
971 498 9
768 761 4
130 798 4
915 540 5
84 559 7
51 585 8
345 154 10
39 808 4
401 850 2
533 36 5
443 555 1
60 22 10
853 661 2
911 567 4
821 648 1
32 340 2
493 436 1
726 585 3
82 720 6
775 727 7
687 230 7
332 415 9
598 114 5
760 118 2
423 422 5
273 789 4
212 74 10
516 174 10
955 557 10
664 227 2
821 96 1
893 636 5
796 39 8
31 262 9
52 830 3
451 46 9
13 40 2
429 918 7
514 280 10
779 552 7
689 587 3
117 414 9
291 382 1
325 206 5
924 262 6
365 889 7
822 114 6
954 290 1
839 926 8
513 967 1
226 186 4
156 770 5
241 7 2
213 723 5
787 976 10
85 938 9
767 765 6
556 430 2
588 403 7
533 80 3
226 804 6
374 534 5
167 800 1
137 731 9
787 369 7
534 500 2
581 201 2
443 945 4
210 806 9
929 345 9
722 131 6
552 134 4
418 227 3
833 675 10
844 638 8
80 639 7
358 801 6
929 391 1
57 611 1
182 955 8
229 871 4
217 806 6
307 582 7
370 272 6
69 451 6
883 718 3
469 777 3
970 945 9
810 953 7
893 881 10
621 298 8
935 322 8
601 109 10
538 778 8
933 627 5
470 291 7
609 563 6
845 728 4
416 118 10
457 848 4
675 223 10
425 1 10
195 326 1
66 940 10
24 50 6
743 24 7
403 116 3
149 474 5
591 369 6
710 968 10
195 816 8
715 576 6
594 56 3
723 190 2
988 510 1
412 570 3
519 88 6
139 724 9
784 82 10
656 796 4
380 756 8
893 573 4
524 553 2
637 537 9
570 284 9
214 346 2
18 235 4
202 327 10
646 884 2
589 809 1
973 104 6
847 559 1
639 97 1
504 703 5
586 148 5
994 326 3
483 391 6
379 622 2
308 174 1
339 100 3
658 34 6
125 694 1
64 741 8
955 879 7
553 842 1
908 705 9
411 2 6
468 76 6
667 58 10
242 883 4
195 182 3
430 61 4
603 472 7
874 584 7
422 802 2
118 684 5
512 194 10
176 188 7
189 591 6
355 469 1
494 513 3
111 500 10
147 47 6
987 439 2
431 364 4
313 414 3
898 450 2
674 589 4
919 874 5
974 900 1
525 196 3
175 102 8
477 705 2
486 242 3
488 913 8
472 58 4
588 816 9
2 951 4
120 436 2
843 202 6
519 529 8
44 634 5
110 745 9
815 481 2
397 25 4
226 531 6
491 688 8
517 49 5
777 295 4
462 448 1
749 763 7
593 832 4
863 967 2
925 438 6
701 338 8
177 365 6
40 421 9
870 599 7
804 264 2
92 421 2
83 444 3
419 372 4
803 452 7
387 280 4
614 723 4
967 695 2
806 776 10
334 512 10
55 283 8
755 839 3
299 203 5
658 427 7
943 588 1
210 831 10
2 447 10
604 683 9
133 678 7
696 488 6
128 863 7
384 136 9
93 873 3
355 10 2
300 421 10
717 950 9
170 961 1
758 31 3
605 998 4
439 928 5
33 518 4
894 658 4
865 924 3
864 768 10
762 219 5
260 539 8
111 773 8
746 118 7
367 49 10
738 128 6
529 279 2
768 249 10
945 702 7
736 110 2
173 539 5
952 384 5
360 738 9
173 887 7
726 424 3
749 252 7
710 914 5
552 362 10
157 479 8
490 921 3
674 648 9
868 952 7
146 869 1
763 67 10
433 91 10
99 700 4
436 430 4
339 638 10
802 927 5
84 176 5
625 639 1
330 424 8
605 300 4
645 241 2
535 498 5
214 920 10
282 202 10
883 163 5
25 337 10
581 198 4
257 578 9
419 881 5
337 313 2
703 361 8
800 38 9
543 313 5
649 502 2
676 16 4
884 195 2
377 989 3
870 627 1
512 836 10
261 969 5
733 526 6
20 134 8
959 690 8
70 515 9
510 959 4
895 351 6
108 241 1
273 4 10
690 30 3
747 995 6
217 336 8
588 399 5
625 865 7
675 756 2
796 244 2
880 287 8
659 724 1
931 753 4
567 710 2
841 606 2
267 878 2
479 488 7
981 805 6
330 689 7
522 24 5
200 848 8
399 738 9
10 152 5
462 399 8
915 326 6
731 476 7
835 887 4
525 198 1
270 93 7
775 599 3
815 796 4
433 110 4
361 691 5
563 592 7
883 48 1
167 732 2
932 493 9
826 125 8
617 722 4
871 953 7
147 290 4
233 206 6
187 73 5
257 260 2
925 310 6
683 390 6
581 423 4
805 120 1
750 426 5
790 2 7
306 959 7
354 490 6
434 130 7
38 796 5
434 290 10
559 294 3
79 103 2
256 45 3
507 22 10
649 519 3
359 399 2
880 197 9
588 993 8
323 178 1
494 693 10
54 710 3
411 533 3
818 820 5
984 64 1
0 2 3
234 418 9
522 171 1
991 539 4
60 959 9
876 298 2
652 291 4
27 865 5
864 483 10
823 777 7
483 167 9
867 619 9
904 702 3
57 375 8
788 432 4
418 785 6
609 130 4
261 447 3
198 701 4
213 498 9
179 483 10
5 168 3
342 769 5
236 807 2
855 731 4
161 502 3
793 703 1
880 515 3
937 587 10
928 301 3
948 141 1
372 768 10
835 362 7
53 882 7
430 299 2
86 69 1
100 827 3
634 733 3
327 698 1
982 179 2
856 817 10
246 195 2
610 751 2
645 3 10
450 829 10
558 693 2
851 624 10
781 96 6
757 610 7
620 832 2
378 355 3
188 903 10
198 435 7
812 82 4
261 73 10
840 764 2
845 114 3
528 333 1
239 229 8
819 856 1
408 47 3
529 558 6
617 942 1
113 802 3
630 975 2
394 958 2
980 213 3
219 459 4
971 336 5
401 981 1
932 399 5
286 927 6
802 390 10
689 993 6
313 597 2
949 692 9
890 111 10
850 778 8
326 369 1
741 4 9
490 212 2
378 313 2
329 191 3
298 679 6
303 160 2
401 353 7
610 673 2
979 974 6
282 141 4
789 990 9
115 830 7
226 381 9
627 601 8
490 956 8
170 448 4
247 893 8
642 599 9
534 275 8
83 600 8
565 749 4
946 209 5
822 464 7
668 729 1
134 218 2
277 89 1
83 761 5
63 466 3
405 661 5
755 339 3
208 493 6
934 915 5
541 76 4
905 55 8
2 840 8
536 162 4
498 954 10
98 187 6
580 712 6
805 825 8
27 164 6
677 125 3
921 177 2
255 39 4
751 436 6
461 370 5
592 77 8
872 18 1
283 42 1
528 55 2
608 644 3
487 310 6
192 846 6
757 266 9
779 198 8
368 107 6
975 721 1
754 908 4
201 801 9
322 166 10
219 410 1
826 758 1
86 424 5
698 374 8
354 732 5
404 498 2
877 741 10
9 565 9
610 627 4
565 902 10
547 753 2
913 342 4
775 227 8
353 318 6
116 170 1
443 942 10
588 331 5
786 198 5
179 204 1
738 544 3
429 677 7
759 325 3
627 825 10
884 276 9
244 375 6
681 510 5
410 389 1
552 722 6
834 528 4
166 585 4
62 632 5
183 380 2
654 420 7
236 572 5
976 487 5
445 659 1
629 37 10
929 67 3
344 293 8
964 179 10
633 958 7
565 141 10
693 566 7
131 248 4
946 954 9
784 285 2
426 260 2
556 467 6
423 737 3
238 189 9
353 447 6
792 736 6
689 849 5
585 875 2
717 679 7
70 275 2
62 223 8
823 522 2
83 324 6
174 513 9
643 97 1
270 523 10
88 241 2
5 548 5
690 839 7
625 672 5
343 83 5
93 236 9
99 671 10
99 273 9
473 765 4
593 604 7
702 552 1
726 321 2
50 623 1
512 945 1
937 262 7
199 214 5
40 262 7
679 673 10
973 443 8
631 794 8
767 370 2
786 121 4
716 685 9
747 218 5
742 909 4
859 234 1
737 638 3
56 789 9
867 400 9
844 721 3
275 603 1
616 348 6
475 542 2
276 872 8
494 101 10
409 118 9
503 412 1
357 678 1
432 999 9
920 924 7
854 948 8
853 516 4
296 860 4
393 775 5
991 982 3
722 930 3
683 844 7
590 502 9
708 685 10
846 483 8
70 613 9
302 764 8
249 843 9
657 267 8
249 966 4
217 244 8
719 587 5
5 339 4
522 122 5
253 959 7
404 509 8
273 318 9
656 981 10
360 166 3
105 115 1
816 681 3
683 479 3
1 641 1
880 448 8
61 584 6
537 946 8
75 485 7
683 793 9
656 29 10
806 783 9
938 570 8
926 262 8
76 283 5
85 888 5
85 474 9
8 795 3
198 489 6
402 617 10
14 178 5
869 431 5
251 78 10
75 257 8
717 932 7
8 703 10
55 404 3
192 213 10
771 318 4
534 164 3
984 270 5
612 488 9
71 702 9
810 564 2
91 75 9
405 718 9
50 343 5
937 481 7
287 157 9
202 537 3
195 600 10
933 70 9
672 592 9
301 230 9
293 472 8
919 53 10
719 162 3
901 596 9
381 354 3
396 725 6
760 553 10
447 139 10
412 638 4
416 69 6
215 105 1
564 432 6
282 690 5
109 617 10
471 892 1
917 902 5
710 685 1
196 992 2
511 815 6
479 180 7
96 242 9
16 63 8
48 297 7
496 250 4
972 97 8
767 969 1
459 837 2
524 959 4
639 656 10
929 113 4
933 178 5
667 457 9
396 270 8
289 700 6
685 664 9
215 663 2
88 106 1
849 947 7
324 552 7
655 322 9
858 8 1
568 117 2
884 713 9
175 736 2
102 816 5
823 949 1
198 20 8
202 788 5
329 48 2
381 274 3
959 858 5
415 245 1
336 550 7
686 990 9
253 123 2
906 577 9
578 575 9
42 181 1
628 248 6
2 823 10
280 359 10
696 868 4
729 317 2
185 563 2
362 138 10
185 542 2
460 893 7
883 25 4
250 393 3
413 515 8
932 811 9
288 804 4
563 692 1
976 956 5
618 627 9
133 258 1
387 956 6
39 677 4
979 487 2
956 923 8
245 163 7
533 393 1
607 347 8
456 905 3
262 706 3
266 728 9
633 72 1
360 117 5
588 427 7
515 620 7
628 784 10
625 617 10
943 983 8
123 497 6
779 598 10
78 622 6
298 532 7
30 689 10
833 996 3
481 718 2
166 628 3
5 815 5
364 516 4
88 429 1
529 872 4
5 354 10
501 988 8
990 509 5
890 208 8
56 954 9
241 473 3
33 834 4
481 993 3
298 246 5
773 444 3
66 262 3
591 652 6
213 853 1
142 282 5
943 173 1
103 548 1
204 163 9
26 49 3
52 995 7
560 338 3
288 354 10
381 980 4
326 569 10
393 62 9
506 341 3
207 958 9
774 832 10
334 952 3
593 731 4
821 685 2
732 857 10
133 719 1
839 97 3
146 554 8
530 707 10
510 819 1
467 390 10
12 500 2
850 973 1
403 171 1
467 676 6
301 568 3
91 25 4
211 677 8
343 668 9
320 414 4
10 681 7
208 199 1
361 843 1
292 378 2
86 937 7
23 86 8
138 708 9
495 153 10
118 904 5
666 875 4
163 949 6
392 322 4
8 148 2
318 352 10
875 222 1
108 845 4
704 231 1
764 119 6
89 478 3
677 963 3
977 210 7
204 695 2
803 439 2
534 857 2
308 952 7
108 332 5
128 191 10
710 797 1
662 965 5
61 840 8
256 842 9
65 4 10
960 267 7
786 367 6
406 350 1
720 329 2
267 902 8
139 954 6
844 699 7
423 255 4
695 650 6
348 763 1
344 52 3
18 247 3
964 890 9
533 586 9
761 14 6
111 103 7
459 463 3
272 20 9
492 465 4
240 625 2
865 633 9
486 191 5
883 441 6
349 104 10
337 561 9
955 904 9
406 305 3
317 340 10
932 144 3
749 178 1
777 535 5
288 87 3
42 342 5
657 920 9
625 808 8
68 383 10
800 861 3
949 277 6
863 637 6
692 817 4
561 581 10
888 76 8
429 691 6
148 850 6
841 588 7
750 746 1
590 627 7
46 336 8
325 367 10
316 97 8
939 310 2
168 947 10
707 42 5
605 944 8
844 297 5
654 131 8
879 708 10
317 410 1
939 640 6
399 396 3
369 68 5
15 499 5
727 454 3
631 54 4
99 162 1
433 2 6
749 997 6
684 578 9
89 150 5
791 430 5
274 754 2
521 334 10
163 468 10
625 684 3
685 841 5
696 712 7
166 575 5
246 720 7
88 482 5
358 118 8
300 447 1
601 703 3
225 827 9
602 887 2
150 79 8
71 149 5
101 577 6
107 723 5
69 444 3
249 661 1
398 472 5
271 694 2
866 721 1
992 618 9
49 920 7
249 870 8
512 304 7
885 729 2
908 375 10
336 761 8
541 290 8
847 741 5
542 113 2
618 8 7
266 205 2
500 688 9
677 397 2
303 234 10
871 851 7
270 438 3
184 311 5
509 620 8
80 100 6
241 299 10
962 721 2
261 443 7
809 959 6
637 433 7
473 620 1
942 999 1
835 974 6
658 348 1
950 980 10
963 337 9
909 723 10
599 449 8
992 141 10
122 536 8
933 288 3
347 481 1
796 356 1
873 270 4
211 189 3
932 260 6
891 388 2
250 45 1
77 319 7
534 890 10
171 589 1
511 463 3
363 852 1
445 92 10
999 149 5
608 391 9
685 985 2
271 964 3
512 704 6
193 920 4
258 20 5
809 932 3
131 786 7
916 135 1
513 263 6
979 754 7
671 128 9
757 854 7
261 204 3
758 684 4
378 747 1
552 541 4
543 679 8
346 353 3
719 812 2
165 931 1
664 643 9
484 641 6
900 380 2
140 668 1
301 412 4
353 605 5
256 499 8
27 412 7
49 91 9
710 350 2
654 688 8
657 433 4
104 836 6
275 31 1
180 349 3
609 671 8
278 567 2
602 127 7
967 8 9
346 851 5
527 478 4
222 112 4
617 259 1
846 684 4
528 106 7
156 637 5
558 416 6
55 536 5
266 677 3
766 439 8
241 318 6
967 867 6
180 361 7
429 166 2
444 29 8
435 519 7
939 950 9
577 573 3
317 808 9
967 454 2
549 12 2
340 886 4
422 995 1
934 95 9
729 497 5
505 710 10
953 335 9
880 289 4
843 99 7
641 292 1
502 880 10
780 953 8
553 473 2
269 245 9
420 264 2
47 816 3
642 814 9
526 237 4
960 117 10
343 475 7
988 741 7
307 26 4
427 583 10
154 392 9
481 390 2
112 831 2
884 32 10
950 504 9
66 288 7
296 44 3
626 801 4
840 139 6
585 89 3
641 436 6
281 996 3
44 617 1
960 889 10
759 876 1
998 564 1
311 498 7
149 779 10
61 198 8
126 537 1
426 118 7
40 566 6
589 81 3
500 240 5
577 160 1
253 199 4
112 712 5
938 572 4
794 7 4
421 479 4
437 739 9
31 940 10
69 14 9
649 320 4
437 28 6
854 391 3
432 354 8
664 458 2
627 931 2
725 648 1
580 711 6
292 802 6
772 577 2
169 909 8
504 484 1
281 843 4
507 685 8
14 964 10
60 837 6
600 813 5
990 128 4
420 673 2
166 222 5
259 920 5
556 169 8
200 352 6
948 651 1
438 391 7
395 176 3
198 239 5
256 652 5
530 996 10
396 967 2
318 568 8
48 2 1
724 664 4
239 54 10
932 930 8
318 687 2
751 107 3
733 515 2
916 589 8
373 733 1
738 860 3
430 947 2
891 269 8
53 104 8
349 269 4
397 962 7
739 186 3
314 473 4
940 490 8
907 715 7
636 655 5
822 559 8
643 644 10
106 43 5
306 906 8
479 317 10
729 416 7
98 827 10
37 892 4
662 226 2
888 919 1
480 701 6
956 617 6
959 768 1
949 881 8
303 221 8
490 430 5
541 251 4
348 155 10
413 338 7
229 533 3
611 549 5
779 985 5
795 815 8
189 343 1
748 703 6
641 509 3
466 486 8
271 907 5
575 229 10
219 995 4
3 777 4
849 287 4
670 958 7
563 816 2
205 895 9
664 24 1
20 696 4
924 982 5
127 726 9
314 223 8
341 662 9
133 522 6
375 764 5
386 916 5
886 458 7
593 26 1
80 998 9
282 196 10
6 286 5
644 974 4
274 362 7
53 987 7
562 394 1
40 954 1
814 899 8
963 280 10
546 758 4
326 138 8
518 73 7
794 836 1
992 756 7
51 106 8
784 754 2
163 77 7
271 676 5
160 374 9
728 338 4
332 968 5
708 520 10
39 903 7
766 171 3
585 275 5
121 265 3
690 161 10
567 370 5
432 37 4
502 846 7
346 361 4
969 348 1
218 534 5
434 333 6
764 971 7
694 458 6
893 461 7
297 641 8
249 938 1
44 185 4
73 335 3
766 760 5
963 758 10
31 391 6
406 467 9
148 451 1
994 150 8
598 116 10
341 266 4
62 209 2
245 676 5
843 362 7
448 900 3
162 748 4
694 429 10
426 503 7
863 737 10
606 404 3
950 124 10
981 580 2
700 733 6
650 350 7
649 216 2
634 899 7
185 26 8
172 817 2
306 958 4
679 742 3
282 28 5
761 521 1
467 324 3
51 760 4
619 446 3
725 928 4
993 966 2
32 981 1
806 828 3
621 102 9
793 635 9
928 643 6
391 194 6
422 239 3
525 257 9
18 402 10
829 855 4
638 811 8
241 908 1
292 570 1
704 800 3
3 436 6
626 408 8
930 639 5
646 659 4
171 653 9
462 792 6
28 506 5
293 251 8
729 498 7
802 39 4
544 98 2
606 760 3
990 264 2
976 575 5
131 278 2
383 244 4
911 618 8
56 906 9
291 879 2
819 599 1
21 104 4
267 25 3
334 926 10
445 534 5
743 417 8
473 322 2
809 954 5
727 227 2
157 421 2
575 61 4
588 605 10
64 394 9
86 26 3
702 754 3
675 792 4
15 611 2
4 543 6
517 511 5
426 800 4
864 794 9
593 936 3
54 977 4
196 839 7
731 681 8
41 875 4
291 543 2
751 301 4
443 310 6
94 727 8
238 315 2
764 156 2
294 807 10
226 7 3
127 115 10
543 888 3
368 909 6
747 535 3
106 627 6
208 267 5
806 443 5
959 82 5
412 592 5
783 142 3
298 857 10
174 463 10
463 964 6
625 290 6
522 901 10
431 282 10
735 11 7
146 49 8
455 302 2
427 937 3
947 576 7
614 817 7
668 168 7
552 526 9
269 359 1
410 209 4
566 891 6
315 394 6
369 315 10
102 170 3
448 425 5
480 275 3
224 845 5
32 552 3
980 532 8
153 512 7
344 536 7
377 953 4
339 25 8
454 352 8
217 584 2
919 316 6
288 901 1
712 204 3
622 415 5
342 718 6
780 657 1
594 156 9
640 54 3
878 251 4
965 976 7
557 107 2
568 249 2
734 608 4
16 490 1
388 612 9
640 562 5
329 760 5
941 23 1
347 572 2
747 865 6
496 961 2
981 535 8
288 568 6
222 15 8
797 730 6
982 168 2
91 829 5
348 461 7
951 645 9
29 302 7
659 522 10
318 570 8
748 723 4
635 480 10
389 84 4
558 111 8
44 58 7
71 948 9
850 152 9
614 722 2
961 195 6
365 242 4
579 93 4
93 210 5
262 37 6
61 841 4
225 23 10
108 158 2
733 656 7
731 251 5
949 776 7
42 324 7
340 907 8
896 476 8
747 859 9
414 181 6
671 384 7
333 564 6
998 914 7
579 186 4
342 698 7
783 846 9
885 638 1
303 361 5
592 572 6
987 900 5
473 398 7
43 836 4
825 902 3
425 524 3
791 40 6
421 353 4
74 118 1
760 804 3
207 578 8
620 826 3
244 215 3
951 805 2
519 245 10
840 779 10
190 35 4
743 986 2
425 726 2
704 326 2
665 909 5
579 23 1
644 609 2
523 278 8
397 945 7
866 0 3
411 291 8
535 964 3
682 772 2
810 893 5
370 124 10
465 224 4
206 885 1
127 16 5
446 967 6
374 221 10
294 830 7
478 377 2
677 478 10
937 741 7
808 270 5
522 617 7
88 349 4
652 527 9
761 519 9
624 380 9
568 678 6
526 156 6
234 251 9
962 936 2
235 40 9
358 578 1
135 441 9
771 387 10
181 853 3
731 55 7
451 194 9
522 729 5
147 884 8
959 99 4
732 444 4
445 459 7
485 952 4
987 88 7
931 617 9
3 198 3
85 232 6
778 989 10
420 894 5
128 696 4
989 364 5
158 692 8
348 71 10
281 77 5
324 456 6
589 413 7
840 300 8
460 972 7
779 755 9
983 86 10
910 737 3
797 485 6
343 498 7
0 134 5
772 813 4
730 472 4
505 847 5
546 397 7
429 180 7
231 835 3
219 298 2
111 62 1
520 565 7
223 304 9
591 849 4
945 281 3
989 668 7
788 587 1
650 389 4
491 722 3
908 834 1
679 858 7
4 247 9
523 244 4
608 232 9
747 774 2
916 850 10
811 96 10
126 349 10
864 669 5
747 465 7
458 113 4
540 318 3
879 531 1
582 793 1
154 125 2
891 322 1
461 906 7
706 663 3
576 731 10
882 310 9
564 312 6
789 78 3
766 964 4
482 229 1
468 651 8
20 894 6
848 710 5
205 536 8
2 701 2
790 32 9
735 531 7
336 324 4
946 170 5
274 9 8
631 71 5
75 743 10
435 589 5
338 723 1
879 683 7
176 468 1
292 188 9
733 545 7
666 753 2
608 622 4
452 5 5
528 640 9
849 428 6
697 392 6
787 856 10
338 837 8
989 730 4
852 333 7
908 950 5
807 880 3
826 529 1
274 543 1
617 143 5
78 465 10
298 901 7
456 975 5
833 749 1
364 211 3
879 273 8
584 67 3
238 90 7
739 196 4
0 668 4
182 635 7
826 866 1
104 470 1
511 808 6
982 461 6
276 997 7
206 980 2
795 145 2
757 493 9
556 76 10
866 773 7
734 29 6
625 89 2
142 198 4
41 914 3
575 517 4
446 806 5
306 171 7
164 434 10
6 818 2
413 191 1
680 478 7
846 802 6
628 1 2
591 512 3
752 594 7
762 809 5
661 539 9
242 870 10
908 646 10
480 489 9
804 421 5
903 168 2
346 884 4
969 889 7
29 989 8
792 204 8
549 728 9
424 594 8
455 380 10
417 16 3
552 867 6
843 684 5
724 728 3
896 851 7
633 428 10
647 55 2
470 745 5
334 885 2
475 863 3
182 700 8
592 837 10
668 658 5
666 401 5
995 520 9
16 932 6
643 715 3
654 771 4
940 81 3
492 602 4
938 483 2
343 522 4
136 710 8
655 326 6
636 535 5
920 187 7
499 315 6
982 927 8
751 932 7
915 534 4
967 302 10
261 404 6
965 950 5
174 975 8
474 948 9
384 291 9
135 819 9
614 6 2
189 369 2
266 85 6
929 770 2
236 3 1
359 212 8
920 123 6
988 887 5
988 482 10
984 359 5
926 173 7
675 502 3
236 983 4
307 146 3
488 881 7
811 528 7
753 436 3
264 360 10
316 162 9
776 751 8
645 939 8
407 491 10
810 387 4
270 946 3
968 362 5
951 702 5
166 627 7
508 254 1
950 524 8
277 137 1
531 950 3
25 432 8
472 577 8
828 785 5
512 778 4
62 97 10
360 151 7
891 230 9
348 820 8
696 585 8
64 325 7
40 454 2
951 372 10
138 436 7
882 644 3
865 949 2
867 922 4
192 161 6
21 50 7
800 321 1
984 336 9
989 111 10
